,loudness
15152,-5.024
15153,-5.108
15154,-3.723
15155,-3.193
15156,-6.809
15157,-3.193
15158,-3.723
15159,-7.92
15160,-5.105
15161,-10.543
15162,-4.85
15163,-7.475
15164,-7.475
15165,-5.009
15166,-4.748
15167,-7.745
15168,-5.541
15169,-4.696
15170,-4.245
15171,-4.508
15172,-15.268
15173,-3.051
15174,-9.238
15175,-7.751
15176,-4.141
15177,-5.764
15178,-6.019
15179,-5.677
15180,-4.771
15181,
15182,-4.45
15183,-8.045
15184,-6.104
15185,-6.688
15186,-8.446
15187,-11.672
15188,-4.054
15189,-6.087
15190,-8.677
15191,-9.931
15192,-5.887
15193,-6.788
15194,-4.569
15195,-4.083
15196,-4.747
15197,-8.04
15198,-6.138
15199,-6.044
15200,-5.662
15201,-7.73
15202,-6.679
15203,-5.093
15204,-8.193
15205,-4.748
15206,-11.184
15207,-10.76
15208,-6.145
15209,-6.008
15210,-4.22
15211,-7.738
15212,-4.711
15213,-4.137
15214,-11.767
15215,-11.767
15216,-9.598
15217,-5.803
15218,-3.395
15219,-11.361
15220,-3.471
15221,-8.449
15222,-8.324
15223,-11.265
15224,-6.297
15225,-11.361
15226,-8.206
15227,-6.987
15228,-8.295
15229,-4.912
15230,-3.813
15231,-4.997
15232,-7.146
15233,
15234,-8.111
15235,-7.225
15236,-3.626
15237,-8.214
15238,-4.156
15239,-4.704
15240,-3.825
15241,-3.471
15242,-3.368
15243,-4.257
15244,-8.866
15245,-5.005
15246,-10.363
15247,-10.551
15248,-7.539
15249,-7.463
15250,-7.215
15251,-8.769
15252,-5.2
15253,-10.131
15254,-7.351
15255,-7.635
15256,-5.193
15257,-5.865
15258,-5.716
15259,-5.239
15260,-7.259
15261,-5.697
15262,-3.961
15263,-6.941
15264,-6.63
15265,-6.064
15266,-11.325
15267,-9.789
15268,-6.002
15269,-9.144
15270,-10.615
15271,-7.587
15272,-7.942
15273,-8.469
15274,-8.808
15275,-7.128
15276,-4.748
15277,-8.197
15278,-8.636
15279,-11.212
15280,-7.124
15281,-3.739
15282,-5.26
15283,-4.009
15284,-10.354
15285,-3.373
15286,-4.63
15287,-5.946
15288,-6.97
15289,-3.593
15290,-3.593
15291,-3.593
15292,-11.336
15293,
15294,-5.718
15295,-5.914
15296,-5.884
15297,-8.492
15298,-5.515
15299,-9.195
15300,-6.55
15301,-6.838
15302,-8.772
15303,-7.942
15304,-9.127
15305,-3.947
15306,-6.212
15307,-6.212
15308,-6.212
15309,-6.711
15310,-5.792
15311,-3.626
15312,-5.702
15313,-7.56
15314,-5.708
15315,-10.215
15316,-6.101
15317,-6.665
15318,-6.916
15319,-6.525
15320,-5.628
15321,-7.465
15322,-3.206
15323,-4.421
15324,-4.63
15325,-5.418
15326,-7.385
15327,-8.443
15328,-4.387
15329,-3.37
15330,-6.667
15331,-5.381
15332,-4.448
15333,-8.975
15334,-5.125
15335,-7.351
15336,-7.358
15337,-2.621
15338,-7.653
15339,-9.832
15340,-2.429
15341,-4.169
15342,-7.055
15343,-9.902
15344,-7.229
15345,
15346,-5.978
15347,-5.274
15348,-5.667
15349,-8.066
15350,-5.72
15351,-6.914
15352,-6.366
15353,-4.895
15354,-5.803
15355,0.175
15356,-4.935
15357,-6.349
15358,-7.397
15359,-13.424
15360,-5.347
15361,-4.052
15362,-6.793
15363,-6.164
15364,-3.251
15365,-7.994
15366,-11.212
15367,-6.349
15368,-6.299
15369,-7.539
15370,-5.347
15371,-7.042
15372,-7.82
15373,-3.422
15374,-7.673
15375,-6.188
15376,-7.428
15377,-5.923
15378,-11.192
15379,-6.223
15380,-7.059
15381,-6.414
15382,-5.53
15383,-5.024
15384,-5.396
15385,-10.278
15386,-9.457
15387,-7.841
15388,-7.604
15389,-7.565
15390,-4.389
15391,-6.441
15392,-6.441
15393,-7.4
15394,-7.891
15395,-8.121
15396,-8.121
15397,-4.943
15398,-6.573
15399,-5.932
15400,-4.52
15401,-9.75
15402,-7.513
15403,-6.432
15404,-2.384
15405,-7.26
15406,-5.924
15407,-10.299
15408,-10.299
15409,-4.139
15410,-4.209
15411,-7.31
15412,-3.785
15413,-9.004
15414,-7.848
15415,-5.429
15416,-7.32
15417,-8.587
15418,-4.657
15419,-1.957
15420,-7.16
15421,-7.809
15422,-3.793
15423,-5.785
15424,-5.397
15425,-7.865
15426,-8.56
15427,-5.568
15428,-8.558
15429,-10.589
15430,-6.054
15431,-10.051
15432,-6.346
15433,-6.364
15434,-8.356
15435,-5.718
15436,-6.441
15437,-5.84
15438,-7.214
15439,-8.121
15440,-5.45
15441,-9.789
15442,-7.513
15443,-10.299
15444,-4.997
15445,-2.105
15446,-10.589
15447,
15448,-7.119
15449,-6.862
15450,-6.916
15451,-9.228
15452,-3.804
15453,-4.961
15454,-7.416
15455,-5.614
15456,-6.349
15457,-9.861
15458,-8.871
15459,-3.808
15460,-5.429
15461,-7.635
15462,-5.513
15463,-7.059
15464,-5.505
15465,-6.862
15466,-7.599
15467,-6.862
15468,-5.513
15469,-6.97
15470,-5.093
15471,-8.449
15472,-16.441
15473,-2.278
15474,-7.28
15475,-5.661
15476,-6.798
15477,-6.554
15478,-4.884
15479,-6.753
15480,-10.051
15481,-5.164
15482,-3.964
15483,-6.062
15484,-4.047
15485,-6.489
15486,-5.88
15487,-5.756
15488,-2.278
15489,-3.964
15490,-3.493
15491,-6.117
15492,-5.256
15493,-4.513
15494,-3.801
15495,-5.726
15496,-6.146
15497,-8.866
15498,-5.718
15499,-3.922
15500,-9.931
15501,-7.215
15502,-6.794
15503,-9.931
15504,-8.866
15505,-8.56
15506,-4.75
15507,-9.305
15508,-5.178
15509,-7.745
15510,-5.545
15511,-8.752
15512,-3.395
15513,-5.185
15514,-7.351
15515,-7.92
15516,-5.505
15517,-8.469
15518,-7.555
15519,-4.884
15520,-6.667
15521,-8.156
15522,-8.504
15523,-6.745
15524,-5.614
15525,-6.257
15526,-6.192
15527,-6.702
15528,-7.507
15529,-7.119
15530,-7.119
15531,-6.702
15532,-6.373
15533,-5.116
15534,-4.685
15535,-8.587
15536,-9.484
15537,-11.777
15538,-3.612
15539,-5.474
15540,-7.146
15541,
15542,-7.405
15543,-5.474
15544,-11.777
15545,-2.278
15546,-5.043
15547,-3.051
15548,-8.18
15549,-6.542
15550,-5.951
15551,-3.503
15552,-5.252
15553,-3.051
15554,-7.466
15555,-5.951
15556,-4.831
15557,-7.539
15558,-7.479
15559,-5.667
15560,-5.298
15561,-5.43
15562,-5.43
15563,-3.964
15564,-4.265
15565,-5.924
15566,-3.503
15567,-9.358
15568,-7.089
15569,-4.85
15570,-5.113
15571,-7.092
15572,-5.153
15573,-8.21
15574,-5.919
15575,-10.109
15576,-4.657
15577,-6.718
15578,-6.081
15579,-4.741
15580,-8.446
15581,-5.662
15582,-8.587
15583,-6.862
15584,-7.043
15585,-6.862
15586,-4.269
15587,-9.334
15588,-5.951
15589,-6.118
15590,-4.52
15591,-6.212
15592,-8.871
15593,-3.785
15594,-5.381
15595,-6.63
15596,-6.667
15597,-11.212
15598,-11.212
15599,-5.594
15600,-11.199
15601,-6.667
15602,-8.151
15603,-9.789
15604,-2.135
15605,-6.671
15606,-5.946
15607,-7.48
15608,-10.394
15609,-6.814
15610,-6.104
15611,-7.491
15612,
15613,-6.687
15614,-5.4
15615,-4.189
15616,-7.848
15617,-6.044
15618,-9.861
15619,-10.516
15620,-6.208
15621,-6.445
15622,-8.214
15623,-5.944
15624,-5.919
15625,-5.68
15626,-4.904
15627,-4.448
15628,-5.4
15629,-5.202
15630,-5.185
15631,-7.043
15632,-16.169
15633,-3.714
15634,-8.56
15635,-8.504
15636,-3.939
15637,-9.932
15638,-6.105
15639,-11.767
15640,-5.164
15641,-3.498
15642,-5.724
15643,-7.135
15644,-3.503
15645,-5.614
15646,-6.883
15647,-8.871
15648,-6.63
15649,-1.538
15650,-5.088
15651,-10.525
15652,-4.475
15653,-9.931
15654,-2.278
15655,-2.278
15656,-5.724
15657,-5.53
15658,-7.4
15659,-3.964
15660,-7.16
15661,-7.486
15662,-6.142
15663,-8.893
15664,-10.937
15665,-5.405
15666,-2.278
15667,-3.964
15668,-6.405
15669,-4.692
15670,-4.972
15671,-6.93
15672,-3.494
15673,-4.566
15674,-8.813
15675,-7.353
15676,-6.736
15677,-6.907
15678,-9.598
15679,-7.73
15680,-3.825
15681,-5.444
15682,-10.394
15683,-8.18
15684,-6.798
15685,-6.87
15686,-4.575
15687,-10.358
15688,-5.628
15689,-5.515
15690,-3.612
15691,-6.13
15692,-5.721
15693,-3.947
15694,-4.064
15695,-5.991
15696,-6.478
15697,-5.415
15698,-10.109
15699,-6.636
15700,-4.569
15701,-8.21
15702,-3.545
15703,-7.004
15704,-8.948
15705,-10.76
15706,-5.665
15707,-17.341
15708,-2.834
15709,-8.636
15710,-4.162
15711,-6.044
15712,-4.393
15713,-5.951
15714,-5.718
15715,-1.098
15716,-4.612
15717,-7.355
15718,-4.162
15719,-5.718
15720,-5.718
15721,-6.044
15722,-1.098
15723,-4.612
15724,-6.044
15725,-5.718
15726,-5.948
15727,-5.116
15728,-3.804
15729,-3.804
15730,-5.948
15731,
15732,-3.738
15733,-8.111
15734,-10.08
15735,-4.43
15736,-5.046
15737,-8.469
15738,-6.044
15739,-6.033
15740,-8.951
15741,-6.406
15742,-9.101
15743,-8.752
15744,-7.823
15745,-6.883
15746,-10.299
15747,-3.368
15748,-6.384
15749,-5.288
15750,-4.747
15751,-7.353
15752,-9.902
15753,-9.358
15754,-8.846
15755,-7.089
15756,-5.53
15757,-5.53
15758,-8.871
15759,-5.582
15760,-4.474
15761,-5.402
15762,-2.806
15763,-6.13
15764,-5.563
15765,-5.839
15766,-4.103
15767,-5.118
15768,-4.831
15769,-6.916
15770,-8.795
15771,-5.164
15772,-3.422
15773,-4.51
15774,-8.121
15775,-8.591
15776,-8.591
15777,-6.223
15778,-8.121
15779,-4.169
15780,-5.687
15781,-6.807
15782,-7.636
15783,-4.997
15784,-5.093
15785,-10.737
15786,-6.63
15787,-7.355
15788,-18.41
15789,-11.767
15790,-11.767
15791,-18.41
15792,-6.571
15793,-11.767
15794,-5.113
15795,-6.349
15796,-7.636
15797,-7.601
15798,-5.873
15799,-11.336
15800,-8.975
15801,-6.064
15802,-5.113
15803,-6.645
15804,-7.323
15805,-5.402
15806,-4.234
15807,-4.574
15808,-14.505
15809,
15810,-8.33
15811,-5.837
15812,-3.875
15813,-6.736
15814,-5.105
15815,-5.596
15816,-17.374
15817,-2.968
15818,-4.257
15819,-3.738
15820,-7.636
15821,-2.278
15822,-8.31
15823,-8.442
15824,-4.356
15825,-7.108
15826,-5.467
15827,-8.012
15828,-12.597
15829,-6.112
15830,-4.997
15831,-6.692
15832,-6.247
15833,-7.426
15834,-4.278
15835,-6.414
15836,-3.509
15837,-7.841
15838,-6.442
15839,-6.814
15840,
15841,-1.098
15842,-7.033
15843,-5.286
15844,-5.099
15845,-5.396
15846,-6.081
15847,-6.208
15848,-4.566
15849,-10.292
15850,-5.075
15851,-7.32
15852,-4.139
15853,
15854,-8.807
15855,-5.887
15856,-7.036
15857,-4.653
15858,-6.962
15859,-8.835
15860,-10.881
15861,-5.266
15862,-7.371
15863,-8.053
15864,-4.921
15865,-5.024
15866,-7.216
15867,-7.544
15868,-5.887
15869,-5.467
15870,-4.43
15871,-7.16
15872,-6.082
15873,-9.861
15874,-8.893
15875,-8.053
15876,-7.16
15877,-7.636
15878,-4.75
15879,-5.788
15880,-5.252
15881,-3.997
15882,-7.108
15883,-5.993
15884,
15885,-4.986
15886,-5.756
15887,-6.442
15888,-11.212
15889,-6.557
15890,-3.373
15891,-5.784
15892,-7.636
15893,-7.636
15894,-2.278
15895,-4.685
15896,-9.305
15897,-10.881
15898,-6.04
15899,-11.713
15900,-5.178
15901,-10.76
15902,-7.416
15903,-6.862
15904,-9.931
15905,-5.756
15906,-4.943
15907,-6.105
15908,-5.709
15909,-7.181
15910,-6.692
15911,-8.954
15912,-5.682
15913,-5.687
15914,-6.474
15915,-7.565
15916,-7.51
15917,-4.993
15918,-9.922
15919,-6.579
15920,-5.368
15921,-5.899
15922,-5.68
15923,-7.187
15924,-4.234
15925,-5.293
15926,-5.153
15927,-8.013
15928,-6.081
15929,-11.767
15930,-3.947
15931,-3.755
15932,-7.042
15933,-14.505
15934,-5.113
15935,-6.736
15936,-6.312
15937,-7.604
15938,-5.088
15939,-4.223
15940,-15.617
15941,-3.612
15942,-7.335
15943,-7.1
15944,-6.809
15945,-4.888
15946,-8.214
15947,-10.044
15948,-5.628
15949,-4.977
15950,-5.572
15951,-10.543
15952,-4.935
15953,-7.169
15954,-7.315
15955,-7.456
15956,
15957,-9.476
15958,-3.813
15959,-3.517
15960,-6.862
15961,-6.87
15962,-14.604
15963,-6.082
15964,
15965,-7.405
15966,-6.103
15967,-7.371
15968,-6.293
15969,-2.692
15970,-8.206
15971,-6.247
15972,-7.059
15973,-5.046
15974,-6.13
15975,-3.247
15976,-7.294
15977,-7.479
15978,-8.214
15979,-6.815
15980,-5.837
15981,-4.972
15982,-7.555
15983,-7.495
15984,-7.809
15985,-6.008
15986,-3.874
15987,-5.216
15988,-9.435
15989,-3.054
15990,-9.435
15991,-3.054
15992,-8.9
15993,-4.727
15994,-6.105
15995,-5.682
15996,-4.85
15997,-5.895
15998,-4.51
15999,-2.278
16000,-8.975
16001,-5.8
16002,-5.396
16003,-4.892
16004,-6.332
16005,-7.165
16006,-7.004
16007,-5.736
16008,-16.169
16009,-8.191
16010,-5.585
16011,-5.884
16012,-6.297
16013,-5.721
16014,-7.32
16015,-9.127
16016,-7.221
16017,-9.931
16018,-9.004
16019,-1.957
16020,-8.094
16021,-6.145
16022,-8.494
16023,-6.368
16024,-9.334
16025,-8.971
16026,-3.284
16027,-5.895
16028,-11.672
16029,-8.094
16030,-3.284
16031,-6.146
16032,-5.046
16033,-2.286
16034,-11.672
16035,-5.589
16036,-9.736
16037,-6.862
16038,-4.112
16039,
16040,-4.713
16041,-5.709
16042,-9.854
16043,-9.931
16044,-7.883
16045,-6.819
16046,-7.495
16047,-6.082
16048,-8.401
16049,-8.531
16050,-5.498
16051,-9.892
16052,-7.351
16053,-7.46
16054,-6.083
16055,-10.38
16056,-16.441
16057,-5.217
16058,-8.217
16059,-4.162
16060,-7.299
16061,-8.411
16062,-3.922
16063,-6.199
16064,
16065,-5.043
16066,-4.961
16067,-6.807
16068,-4.953
16069,-7.092
16070,-5.791
16071,-13.378
16072,-6.645
16073,
16074,-10.068
16075,-5.803
16076,-7.101
16077,-7.23
16078,-3.626
16079,-11.212
16080,-5.964
16081,-3.452
16082,-6.671
16083,-6.579
16084,-6.504
16085,
16086,-3.899
16087,-9.008
16088,-6.633
16089,-4.727
16090,-5.26
16091,-6.293
16092,-4.201
16093,-7.442
16094,-6.349
16095,-4.704
16096,-8.304
16097,-7.636
16098,-4.997
16099,-6.04
16100,-5.178
16101,-6.208
16102,-5.53
16103,-8.871
16104,-7.355
16105,-6.442
16106,-6.083
16107,-10.292
16108,0.175
16109,-7.043
16110,-8.98
16111,-8.747
16112,-7.871
16113,-6.054
16114,-7.26
16115,-5.547
16116,-10.08
16117,-4.245
16118,-10.6
16119,-4.093
16120,-7.985
16121,-5.764
16122,-5.578
16123,-6.274
16124,-6.711
16125,-7.643
16126,-8.21
16127,-9.144
16128,-9.104
16129,-7.48
16130,-4.278
16131,-6.389
16132,-4.443
16133,-5.873
16134,-4.156
16135,-5.046
16136,-3.37
16137,-2.864
16138,-4.628
16139,-8.879
16140,-5.661
16141,-3.395
16142,-6.02
16143,-4.696
16144,-4.141
16145,-4.566
16146,-6.442
16147,-11.777
16148,-5.498
16149,-13.424
16150,-5.68
16151,-7.744
16152,-8.433
16153,-9.777
16154,-4.919
16155,-5.641
16156,-5.991
16157,-6.508
16158,-9.892
16159,-8.295
16160,-7.513
16161,-7.28
16162,-5.899
16163,-7.23
16164,-6.142
16165,-5.708
16166,-7.51
16167,-5.405
16168,-5.482
16169,-6.042
16170,-2.429
16171,-4.589
16172,-3.875
16173,-4.393
16174,-6.181
16175,-8.842
16176,
16177,-7.956
16178,
16179,-6.907
16180,-7.353
16181,-11.767
16182,-10.08
16183,-8.151
16184,-8.109
16185,-6.188
16186,-6.508
16187,-8.013
16188,-4.508
16189,-5.608
16190,-6.164
16191,-6.045
16192,-6.208
16193,-5.043
16194,-15.617
16195,-9.044
16196,-6.395
16197,-5.792
16198,-5.258
16199,-3.509
16200,-5.88
16201,-4.997
16202,-7.351
16203,-4.245
16204,-5.217
16205,-5.396
16206,-5.353
16207,-4.644
16208,-8.469
16209,-2.809
16210,-8.33
16211,-9.334
16212,-6.644
16213,-7.661
16214,-5.788
16215,-7.44
16216,-8.356
16217,-4.85
16218,-4.785
16219,-6.414
16220,-7.565
16221,-7.92
16222,-6.293
16223,-8.304
16224,-4.617
16225,-7.744
16226,-6.019
16227,-8.476
16228,-9.789
16229,-5.594
16230,-2.135
16231,-5.932
16232,-6.104
16233,-5.102
16234,-7.135
16235,-7.458
16236,-4.884
16237,-7.994
16238,-6.741
16239,-8.807
16240,-7.395
16241,-1.098
16242,-4.113
16243,-6.907
16244,-3.387
16245,-5.662
16246,-6.29
16247,-9.671
16248,-6.679
16249,-5.708
16250,-2.968
16251,-8.9
16252,-5.266
16253,-5.614
16254,-7.429
16255,-4.673
16256,-6.231
16257,-7.033
16258,-7.416
16259,-5.732
16260,-7.499
16261,-8.98
16262,-9.457
16263,-8.217
16264,-8.156
16265,-7.371
16266,-6.405
16267,-6.033
16268,-6.901
16269,-6.264
16270,-4.269
16271,-9.193
16272,-7.956
16273,-7.395
16274,-6.807
16275,-5.873
16276,-5.368
16277,-4.669
16278,-5.574
16279,-5.481
16280,-6.21
16281,-5.313
16282,-8.109
16283,-9.212
16284,-10.937
16285,-7.891
16286,-8.84
16287,-6.384
16288,-4.137
16289,-7.678
16290,-7.645
16291,-5.318
16292,-7.358
16293,-5.709
16294,-8.206
16295,-7.877
16296,-4.685
16297,-7.339
16298,-6.688
16299,-7.634
16300,-6.142
16301,-7.042
16302,-5.266
16303,-3.206
16304,-4.831
16305,-6.112
16306,-2.459
16307,-9.892
16308,-6.373
16309,-4.356
16310,-8.295
16311,-6.13
16312,-3.947
16313,-6.416
16314,-3.895
16315,-8.559
16316,-5.905
16317,-7.31
16318,-5.86
16319,-4.904
16320,-6.741
16321,-7.909
16322,-13.147
16323,
16324,-11.777
16325,-4.055
16326,-5.875
16327,-2.384
16328,-10.333
16329,-9.922
16330,-10.299
16331,-6.809
16332,-7.373
16333,-5.256
16334,-6.474
16335,-6.247
16336,-3.494
16337,-7.587
16338,-5.944
16339,-6.478
16340,-5.801
16341,-6.474
16342,-5.914
16343,-5.801
16344,-5.446
16345,-7.544
16346,-7.636
16347,-6.442
16348,-5.655
16349,-9.108
16350,-5.718
16351,-5.914
16352,-6.144
16353,-6.199
16354,-7.544
16355,-8.094
16356,-8.9
16357,-4.633
16358,-3.373
16359,-6.405
16360,-5.144
16361,-12.049
16362,-3.997
16363,-5.532
16364,-6.865
16365,-8.443
16366,-4.617
16367,-5.84
16368,-7.466
16369,-6.987
16370,-6.688
16371,-6.955
16372,-2.286
16373,-11.332
16374,-5.178
16375,-3.452
16376,-5.118
16377,-8.804
16378,-5.177
16379,-7.985
16380,-6.008
16381,
16382,-7.738
16383,-9.32
16384,-5.801
16385,-3.888
16386,-4.137
16387,-9.435
16388,-8.054
16389,-4.201
16390,-5.718
16391,-4.713
16392,-5.426
16393,-6.21
16394,-4.278
16395,-4.943
16396,-6.002
16397,-4.52
16398,-5.541
16399,-10.131
16400,-5.426
16401,-7.44
16402,-22.282
16403,-5.481
16404,-4.297
16405,-6.332
16406,-4.713
16407,-5.887
16408,-4.768
16409,-9.334
16410,-3.874
16411,-7.82
16412,-7.004
16413,-5.677
16414,-5.791
16415,-5.085
16416,-7.119
16417,-12.597
16418,-15.268
16419,-4.669
16420,-7.391
16421,-5.353
16422,-9.81
16423,-5.475
16424,-7.491
16425,-6.111
16426,-4.209
16427,-5.197
16428,-8.197
16429,-7.539
16430,-6.084
16431,-5.077
16432,-8.663
16433,-4.448
16434,-5.424
16435,-6.312
16436,-5.318
16437,-7.604
16438,-6.793
16439,-3.323
16440,-6.531
16441,-3.922
16442,-3.612
16443,-5.363
16444,-6.104
16445,-4.653
16446,-8.084
16447,-7.942
16448,-4.139
16449,-7.861
16450,-8.807
16451,-7.179
16452,-5.197
16453,-8.04
16454,-6.349
16455,-10.358
16456,-5.146
16457,-8.65
16458,-5.397
16459,-11.184
16460,-7.124
16461,-3.368
16462,-10.6
16463,-5.614
16464,-3.593
16465,-3.498
16466,-7.416
16467,-3.875
16468,-2.459
16469,-6.482
16470,-3.498
16471,-6.819
16472,-6.819
16473,-7.416
16474,-2.459
16475,-6.482
16476,-6.332
16477,-5.721
16478,-7.135
16479,-7.599
16480,-4.748
16481,-6.819
16482,-5.258
16483,-7.539
16484,-9.932
16485,-8.677
16486,-7.429
16487,-5.193
16488,-6.442
16489,-5.415
16490,-2.278
16491,-3.922
16492,-3.964
16493,-5.756
16494,-6.349
16495,-8.871
16496,-7.214
16497,-6.349
16498,-5.53
16499,-8.871
16500,-5.464
16501,-7.355
16502,-5.068
16503,-5.429
16504,-4.747
16505,-8.214
16506,-4.935
16507,-7.507
16508,-5.164
16509,-5.687
16510,-6.794
16511,-6.978
16512,-9.435
16513,-5.191
16514,-3.939
16515,-4.112
16516,-5.266
16517,-7.465
16518,-6.815
16519,-7.645
16520,-9.108
16521,-3.237
16522,-5.764
16523,-7.258
16524,-8.295
16525,-7.466
16526,-3.193
16527,-6.809
16528,-3.785
16529,-6.865
16530,-6.389
16531,-6.401
16532,-8.295
16533,-5.48
16534,-5.808
16535,-7.599
16536,-6.809
16537,-4.75
16538,-6.579
16539,-8.33
16540,-6.389
16541,-6.442
16542,-2.278
16543,-6.282
16544,-7.636
16545,-6.099
16546,-4.997
16547,-9.305
16548,-6.208
16549,-6.572
16550,-5.951
16551,-5.53
16552,-6.118
16553,-6.349
16554,-7.636
16555,-2.278
16556,-7.214
16557,-4.113
16558,-6.142
16559,-5.148
16560,-6.099
16561,-7.44
16562,-3.964
16563,-5.884
16564,-6.389
16565,-7.034
16566,-7.034
16567,-5.541
16568,-4.116
16569,-6.442
16570,-4.116
16571,
16572,-4.567
16573,-5.178
16574,-6.188
16575,-6.146
16576,-7.124
16577,-7.416
16578,-7.771
16579,-4.448
16580,-7.034
16581,-6.099
16582,-4.567
16583,-7.119
16584,-4.747
16585,-4.748
16586,-6.819
16587,-4.297
16588,-6.678
16589,-9.736
16590,-6.087
16591,-6.667
16592,-9.127
16593,-5.144
16594,-6.638
16595,-5.286
16596,-4.567
16597,-5.324
16598,-4.696
16599,-7.428
16600,-5.716
16601,-5.239
16602,-4.162
16603,-5.914
16604,-7.744
16605,-5.515
16606,-3.813
16607,-7.066
16608,-3.517
16609,-5.102
16610,-7.458
16611,-3.714
16612,-7.397
16613,-7.479
16614,-8.066
16615,-5.801
16616,-6.633
16617,-4.08
16618,-5.721
16619,
16620,-6.087
16621,-7.883
16622,-7.848
16623,-10.215
16624,-3.801
16625,-10.589
16626,-5.07
16627,-5.542
16628,-8.531
16629,-5.108
16630,-6.482
16631,-5.277
16632,-6.579
16633,-6.173
16634,-6.173
16635,-7.026
16636,-6.099
16637,-4.567
16638,-2.278
16639,-7.089
16640,-5.295
16641,-5.808
16642,-5.803
16643,-6.199
16644,-5.298
16645,-8.469
16646,-4.75
16647,-11.262
16648,-6.365
16649,-6.045
16650,-10.516
16651,-3.093
16652,-5.464
16653,-4.113
16654,-5.249
16655,-7.351
16656,-6.798
16657,-7.622
16658,-11.336
16659,-4.567
16660,-4.161
16661,-8.636
16662,-6.104
16663,-11.265
16664,-7.161
16665,-5.45
16666,-4.567
16667,-3.092
16668,-6.173
16669,-7.509
16670,-9.832
16671,-3.909
16672,-8.575
16673,-6.064
16674,-9.476
16675,-5.009
16676,-5.464
16677,-7.335
16678,-5.274
16679,-3.193
16680,-4.189
16681,-4.589
16682,-5.948
16683,-6.901
16684,-3.368
16685,-3.225
16686,-4.448
16687,-10.543
16688,-9.902
16689,-4.88
16690,-5.978
16691,-4.88
16692,-5.978
16693,-4.172
16694,-4.891
16695,-6.725
16696,-4.953
16697,-9.74
16698,-6.442
16699,-7.985
16700,-6.442
16701,-8.011
16702,-5.948
16703,-7.601
16704,
16705,-8.33
16706,-5.288
16707,-8.053
16708,-7.601
16709,-5.288
16710,-6.099
16711,-4.997
16712,-5.724
16713,-7.101
16714,-7.865
16715,-4.567
16716,-2.278
16717,-5.178
16718,-9.273
16719,-10.516
16720,-6.349
16721,-6.442
16722,-8.871
16723,-4.234
16724,-3.452
16725,-9.273
16726,-7.358
16727,-7.639
16728,-7.867
16729,-9.193
16730,
16731,-6.794
16732,-2.105
16733,-7.124
16734,-9.008
16735,-7.033
16736,-12.049
16737,-8.045
16738,-3.738
16739,-3.895
16740,-12.049
16741,-3.738
16742,-6.557
16743,-8.084
16744,-10.299
16745,-5.363
16746,-6.679
16747,-6.442
16748,-4.995
16749,-5.254
16750,-6.553
16751,-7.043
16752,-7.353
16753,-4.31
16754,-6.837
16755,-6.183
16756,-5.218
16757,-4.986
16758,-5.249
16759,-4.751
16760,-7.661
16761,-9.854
16762,-1.047
16763,-5.068
16764,-7.864
16765,-5.964
16766,-8.156
16767,-6.823
16768,-4.421
16769,-12.565
16770,-6.068
16771,-9.902
16772,-7.678
16773,-8.951
16774,-9.954
16775,-7.682
16776,-11.104
16777,-6.446
16778,-6.814
16779,-7.339
16780,-6.228
16781,-5.065
16782,-5.4
16783,-7.848
16784,-13.424
16785,-8.044
16786,-7.161
16787,-9.309
16788,-3.609
16789,-10.516
16790,-5.718
16791,-6.395
16792,-7.416
16793,-4.269
16794,-5.79
16795,-6.883
16796,-5.721
16797,-7.187
16798,-3.785
16799,-12.049
16800,-4.052
16801,-5.286
16802,-10.394
16803,-7.28
16804,-4.741
16805,-6.736
16806,-7.384
16807,-8.954
16808,-6.408
16809,-10.76
16810,-5.72
16811,-5.801
16812,-5.288
16813,-7.384
16814,-4.741
16815,-8.813
16816,-10.516
16817,-12.597
16818,-4.644
16819,-5.152
16820,-8.411
16821,-6.446
16822,-7.395
16823,-7.23
16824,-4.189
16825,-3.899
16826,-8.9
16827,-6.87
16828,-8.216
16829,-6.823
16830,-5.831
16831,-10.543
16832,-5.582
16833,-7.315
16834,-7.744
16835,-6.064
16836,-5.153
16837,-3.69
16838,-5.716
16839,-5.024
16840,-6.247
16841,-5.951
16842,-7.967
16843,-5.368
16844,-8.744
16845,-5.252
16846,-5.046
16847,-5.764
16848,-6.401
16849,-6.883
16850,-5.833
16851,-5.077
16852,-7.491
16853,-7.397
16854,-6.794
16855,-8.156
16856,-8.214
16857,-4.113
16858,-4.567
16859,-7.426
16860,-7.809
16861,-8.214
16862,-4.113
16863,-8.054
16864,-3.051
16865,-12.902
16866,-7.466
16867,-5.467
16868,-5.79
16869,-5.397
16870,-7.371
16871,-13.147
16872,-5.429
16873,-7.636
16874,-6.245
16875,-4.122
16876,-7.587
16877,-4.645
16878,-7.395
16879,-13.672
16880,-13.424
16881,-5.099
16882,-5.804
16883,-3.37
