,track_length
1883,181825.0
1884,145292.0
1885,156033.0
1886,195257.0
1887,127946.0
1888,404666.0
1889,156497.0
1890,216668.0
1891,157656.0
1892,99108.0
1893,165819.0
1894,208462.0
1895,154424.0
1896,192000.0
1897,189322.0
1898,173926.0
1899,216826.0
1900,254723.0
1901,292799.0
1902,172800.0
1903,190288.0
1904,213520.0
1905,214610.0
1906,207866.0
1907,127546.0
1908,165633.0
1909,169999.0
1910,258158.0
1911,244679.0
1912,180480.0
1913,
1914,234693.0
1915,
1916,177000.0
1917,214825.0
1918,233333.0
1919,121630.0
1920,135880.0
1921,210800.0
1922,220746.0
1923,200185.0
1924,165977.0
1925,153337.0
1926,135200.0
1927,177243.0
1928,292799.0
1929,165977.0
1930,159714.0
1931,182493.0
1932,155492.0
1933,347226.0
1934,213357.0
1935,352977.0
1936,185022.0
1937,182517.0
1938,212354.0
1939,182426.0
1940,224284.0
1941,246173.0
1942,199432.0
1943,174444.0
1944,176383.0
1945,260903.0
1946,215364.0
1947,221440.0
1948,156266.0
1949,153653.0
1950,174059.0
1951,198848.0
1952,156780.0
1953,135380.0
1954,161756.0
1955,204600.0
1956,180129.0
1957,229320.0
1958,189486.0
1959,189535.0
1960,217000.0
1961,163840.0
1962,129264.0
1963,182386.0
1964,219340.0
1965,168379.0
1966,247426.0
1967,98286.0
1968,210666.0
1969,461840.0
1970,336445.0
1971,196652.0
1972,227474.0
1973,243976.0
1974,218146.0
1975,178240.0
1976,179387.0
1977,345133.0
1978,160184.0
1979,190302.0
1980,169500.0
1981,215172.0
1982,176756.0
1983,199507.0
1984,215838.0
1985,175693.0
1986,281080.0
1987,404666.0
1988,219333.0
1989,193293.0
1990,252884.0
1991,225641.0
1992,224903.0
1993,162528.0
1994,225641.0
1995,203907.0
1996,184699.0
1997,264000.0
1998,160009.0
1999,
2000,228366.0
2001,286235.0
2002,175827.0
2003,197586.0
2004,283866.0
2005,195546.0
2006,164773.0
2007,168379.0
2008,148278.0
2009,194874.0
2010,218283.0
2011,150760.0
2012,158769.0
2013,338866.0
2014,186626.0
2015,179021.0
2016,167898.0
2017,183588.0
2018,95466.0
2019,239314.0
2020,239853.0
2021,120018.0
2022,178373.0
2023,266325.0
2024,176630.0
2025,214586.0
2026,167453.0
2027,268949.0
2028,349293.0
2029,310666.0
2030,223186.0
2031,199549.0
2032,320654.0
2033,194773.0
2034,142969.0
2035,351946.0
2036,305840.0
2037,236293.0
2038,
2039,213877.0
2040,189535.0
2041,129720.0
2042,157891.0
2043,129720.0
2044,138000.0
2045,228759.0
2046,179773.0
2047,211588.0
2048,
2049,194621.0
2050,179830.0
2051,215172.0
2052,205484.0
2053,153653.0
2054,138936.0
2055,119133.0
2056,271773.0
2057,198520.0
2058,230693.0
2059,187522.0
2060,242180.0
2061,107146.0
2062,159521.0
2063,210000.0
2064,252256.0
2065,205760.0
2066,208517.0
2067,129843.0
2068,96063.0
2069,114893.0
2070,203881.0
2071,221353.0
2072,225923.0
2073,226845.0
2074,153337.0
2075,195590.0
2076,214289.0
2077,220306.0
2078,127200.0
2079,205040.0
2080,162400.0
2081,220853.0
2082,169459.0
2083,262328.0
2084,211360.0
2085,208000.0
2086,226600.0
2087,229320.0
2088,157656.0
2089,180522.0
2090,180522.0
2091,227533.0
2092,234215.0
2093,131674.0
2094,161756.0
2095,169999.0
2096,242320.0
2097,49226.0
2098,127546.0
2099,162447.0
2100,121704.0
2101,99108.0
2102,174706.0
2103,252186.0
2104,242600.0
2105,225641.0
2106,147600.0
2107,237735.0
2108,205146.0
2109,292093.0
2110,254723.0
2111,170920.0
2112,204386.0
2113,228366.0
2114,202533.0
2115,204387.0
2116,227373.0
2117,162400.0
2118,133170.0
2119,192606.0
2120,192606.0
2121,196636.0
2122,162528.0
2123,174444.0
2124,197133.0
2125,156000.0
2126,192200.0
2127,192000.0
2128,190680.0
2129,120026.0
2130,190288.0
2131,217728.0
2132,177000.0
2133,166400.0
2134,160184.0
2135,
2136,87313.0
2137,228386.0
2138,229573.0
2139,213520.0
2140,217775.0
2141,196400.0
2142,318750.0
2143,164038.0
2144,167397.0
2145,187199.0
2146,180000.0
2147,188233.0
2148,180506.0
2149,182493.0
2150,417226.0
2151,207400.0
2152,181158.0
2153,135090.0
2154,183906.0
2155,248174.0
2156,217828.0
2157,135441.0
2158,176658.0
2159,195586.0
2160,375050.0
2161,181812.0
2162,167915.0
2163,210545.0
2164,137133.0
2165,341475.0
2166,341475.0
2167,341475.0
2168,189544.0
2169,185610.0
2170,165640.0
2171,190557.0
2172,183681.0
2173,174967.0
2174,169906.0
2175,338438.0
2176,192779.0
2177,111000.0
2178,209440.0
2179,191033.0
2180,145626.0
2181,203133.0
2182,203133.0
2183,145626.0
2184,146225.0
2185,211013.0
2186,180182.0
2187,270586.0
2188,182706.0
2189,
2190,216726.0
2191,200134.0
2192,184347.0
2193,189480.0
2194,258880.0
2195,347226.0
2196,235040.0
2197,192026.0
2198,192705.0
2199,210800.0
2200,179387.0
2201,235040.0
2202,222801.0
2203,258880.0
2204,214592.0
2205,138403.0
2206,223173.0
2207,230400.0
2208,240050.0
2209,247058.0
2210,349933.0
2211,167453.0
2212,182723.0
2213,234857.0
2214,174967.0
2215,221840.0
2216,162546.0
2217,145506.0
2218,139741.0
2219,190746.0
2220,254723.0
2221,119133.0
2222,180923.0
2223,139741.0
2224,161013.0
2225,135920.0
2226,199227.0
2227,165517.0
2228,191937.0
2229,165213.0
2230,268434.0
2231,216668.0
2232,156780.0
2233,191436.0
2234,382262.0
2235,161757.0
2236,192080.0
2237,129843.0
2238,226600.0
2239,219663.0
2240,316192.0
2241,158193.0
2242,161840.0
2243,417226.0
2244,162886.0
2245,260640.0
2246,188773.0
2247,210431.0
2248,230613.0
2249,107146.0
2250,263710.0
2251,135200.0
2252,173760.0
2253,148278.0
2254,193511.0
2255,547106.0
2256,233333.0
2257,85123.0
2258,300960.0
2259,270586.0
2260,310666.0
2261,221746.0
2262,161377.0
2263,196400.0
2264,157066.0
2265,299226.0
2266,272506.0
2267,147346.0
2268,194874.0
2269,131214.0
2270,224506.0
2271,204363.0
2272,209663.0
2273,166400.0
2274,240682.0
2275,197133.0
2276,299613.0
2277,76973.0
2278,190120.0
2279,189176.0
2280,87313.0
2281,179404.0
2282,217226.0
2283,130909.0
2284,173619.0
2285,205146.0
2286,157693.0
2287,299613.0
2288,259346.0
2289,175203.0
2290,129105.0
2291,131674.0
2292,205146.0
2293,200016.0
2294,204664.0
2295,147866.0
2296,190302.0
2297,283866.0
2298,83000.0
2299,237735.0
2300,276920.0
2301,192013.0
2302,192013.0
2303,238614.0
2304,221353.0
2305,244679.0
2306,223173.0
2307,146225.0
2308,168280.0
2309,254022.0
2310,135441.0
2311,135441.0
2312,169411.0
2313,203200.0
2314,156497.0
2315,211013.0
2316,158769.0
2317,210367.0
2318,
2319,126960.0
2320,276147.0
2321,181720.0
2322,177651.0
2323,332300.0
2324,120906.0
2325,216726.0
2326,212653.0
2327,292799.0
2328,243976.0
2329,191251.0
2330,175827.0
2331,136366.0
2332,169560.0
2333,135380.0
2334,175693.0
2335,214960.0
2336,171466.0
2337,169500.0
2338,196138.0
2339,165726.0
2340,181933.0
2341,169565.0
2342,206654.0
2343,212249.0
2344,140566.0
2345,192880.0
2346,
2347,194732.0
2348,312820.0
2349,205426.0
2350,
2351,139687.0
2352,132023.0
2353,200221.0
2354,275560.0
2355,192539.0
2356,275560.0
2357,235040.0
2358,200106.0
2359,193026.0
2360,235040.0
2361,193026.0
2362,166855.0
2363,144724.0
2364,158205.0
2365,209115.0
2366,515386.0
2367,229320.0
2368,141413.0
2369,221353.0
2370,165640.0
2371,206386.0
2372,182520.0
2373,95294.0
2374,211785.0
2375,192000.0
2376,282480.0
2377,202453.0
2378,170955.0
2379,234054.0
2380,202625.0
2381,258475.0
2382,250141.0
2383,166101.0
2384,210386.0
2385,161757.0
2386,176640.0
2387,194773.0
2388,194451.0
2389,152913.0
2390,200000.0
2391,134027.0
2392,461840.0
2393,327786.0
2394,236000.0
2395,192066.0
2396,199026.0
2397,278400.0
2398,116559.0
2399,209269.0
2400,
2401,276794.0
2402,169411.0
2403,225103.0
2404,216320.0
2405,174100.0
2406,256966.0
2407,182520.0
2408,223786.0
2409,207790.0
2410,135200.0
2411,159714.0
2412,168280.0
2413,349293.0
2414,249093.0
2415,147600.0
2416,231826.0
2417,195058.0
2418,214960.0
2419,157693.0
2420,214285.0
2421,204664.0
2422,166093.0
2423,172195.0
2424,259346.0
2425,147866.0
2426,274320.0
2427,198912.0
2428,252884.0
2429,248586.0
2430,289306.0
2431,177226.0
2432,273750.0
2433,258475.0
2434,145506.0
2435,272500.0
2436,316192.0
2437,273750.0
2438,272500.0
2439,169396.0
2440,210746.0
2441,222967.0
2442,181812.0
2443,200889.0
2444,127843.0
2445,124675.0
2446,110886.0
2447,281080.0
2448,167915.0
2449,204000.0
2450,192779.0
2451,265120.0
2452,266000.0
2453,245386.0
2454,230693.0
2455,177864.0
2456,262544.0
2457,145292.0
2458,211588.0
2459,
2460,213132.0
2461,203200.0
2462,224002.0
2463,271749.0
2464,206626.0
2465,247347.0
2466,164619.0
2467,154173.0
2468,157712.0
2469,205040.0
2470,349600.0
2471,191251.0
2472,157816.0
2473,357653.0
2474,161829.0
2475,195160.0
2476,251333.0
2477,98200.0
2478,210545.0
2479,183011.0
2480,152111.0
2481,126345.0
2482,167018.0
2483,284493.0
2484,283866.0
2485,183681.0
2486,167973.0
2487,202794.0
2488,199507.0
2489,175710.0
2490,209273.0
2491,208293.0
2492,139200.0
2493,225050.0
2494,131064.0
2495,192705.0
2496,171816.0
2497,173760.0
2498,197993.0
2499,231266.0
2500,115350.0
2501,255378.0
2502,217000.0
2503,227474.0
2504,270586.0
2505,149880.0
2506,212354.0
2507,180506.0
2508,154023.0
2509,242306.0
2510,228759.0
2511,213884.0
2512,343099.0
2513,227073.0
2514,226040.0
2515,238125.0
2516,181948.0
2517,180522.0
2518,240000.0
2519,244511.0
2520,149040.0
2521,192200.0
2522,178226.0
2523,218200.0
2524,167040.0
2525,193313.0
2526,176702.0
2527,208493.0
2528,129316.0
2529,158708.0
2530,216946.0
2531,132986.0
2532,164579.0
2533,203907.0
2534,
2535,183834.0
2536,251080.0
2537,260903.0
2538,135535.0
2539,197758.0
2540,205484.0
2541,272378.0
2542,95466.0
2543,129720.0
2544,217728.0
2545,349933.0
2546,240682.0
2547,205803.0
2548,169560.0
2549,268949.0
2550,164038.0
2551,189535.0
2552,121346.0
2553,237735.0
2554,170955.0
2555,220293.0
2556,130909.0
2557,239835.0
2558,156780.0
2559,345133.0
2560,292093.0
2561,235680.0
2562,185946.0
2563,186344.0
2564,165000.0
2565,205426.0
2566,187199.0
2567,173061.0
2568,205040.0
2569,157776.0
2570,186680.0
2571,192606.0
2572,175954.0
2573,158706.0
2574,111000.0
2575,176179.0
2576,210800.0
2577,159521.0
2578,220746.0
2579,146225.0
2580,173489.0
2581,170270.0
2582,154406.0
2583,154023.0
2584,242600.0
2585,
2586,189480.0
2587,132813.0
2588,165000.0
2589,192026.0
2590,158193.0
2591,216726.0
2592,150760.0
2593,
2594,196638.0
2595,168438.0
2596,220487.0
2597,230439.0
2598,268434.0
2599,192026.0
2600,201560.0
2601,193293.0
2602,173926.0
2603,214610.0
2604,315773.0
2605,262328.0
2606,236571.0
2607,166400.0
2608,180129.0
2609,174444.0
2610,248174.0
2611,99108.0
2612,240341.0
2613,203897.0
2614,136366.0
2615,231333.0
2616,217008.0
2617,211039.0
2618,198504.0
2619,343150.0
2620,347226.0
2621,180822.0
2622,241720.0
2623,
2624,310720.0
2625,200016.0
2626,171713.0
2627,213863.0
2628,224627.0
2629,262693.0
2630,238816.0
2631,247426.0
2632,221333.0
2633,197320.0
2634,109986.0
2635,127345.0
2636,229586.0
2637,202200.0
2638,197133.0
2639,204363.0
2640,259519.0
2641,189544.0
2642,148655.0
2643,
2644,135090.0
2645,161906.0
2646,300960.0
2647,98286.0
2648,207866.0
2649,129105.0
2650,339066.0
2651,248520.0
2652,156780.0
2653,156033.0
2654,
2655,180923.0
2656,170053.0
2657,276920.0
2658,302004.0
2659,138000.0
2660,211360.0
2661,162400.0
2662,299226.0
2663,129843.0
2664,194732.0
2665,300960.0
2666,276920.0
2667,276920.0
2668,192470.0
2669,152000.0
2670,230400.0
2671,244679.0
2672,233786.0
2673,176630.0
2674,148278.0
2675,185000.0
2676,268933.0
2677,247714.0
2678,199432.0
2679,174853.0
2680,70044.0
2681,163320.0
2682,256162.0
2683,195586.0
2684,221746.0
2685,181733.0
2686,338438.0
2687,215172.0
2688,179021.0
2689,254200.0
2690,168379.0
2691,226845.0
2692,288624.0
2693,182386.0
2694,172800.0
2695,179387.0
2696,199227.0
2697,184736.0
2698,170000.0
2699,145588.0
2700,177000.0
2701,404666.0
2702,98286.0
2703,404666.0
2704,195991.0
2705,204664.0
2706,247426.0
2707,227533.0
2708,211800.0
2709,273746.0
2710,176658.0
2711,175169.0
2712,240682.0
2713,312820.0
2714,195692.0
2715,469866.0
2716,224284.0
2717,222026.0
2718,208462.0
2719,117073.0
2720,98200.0
2721,163902.0
2722,156780.0
2723,182706.0
2724,277386.0
2725,262328.0
2726,321560.0
2727,161829.0
2728,242506.0
2729,255373.0
2730,273750.0
2731,135535.0
2732,224666.0
2733,
2734,210261.0
2735,244760.0
2736,194843.0
2737,192000.0
2738,108034.0
2739,171466.0
2740,215364.0
2741,302004.0
2742,299226.0
2743,189253.0
2744,182386.0
2745,230400.0
2746,126960.0
2747,160518.0
2748,244511.0
2749,149613.0
2750,181263.0
2751,202193.0
2752,223346.0
2753,240000.0
2754,190302.0
2755,162528.0
2756,181144.0
2757,198504.0
2758,177651.0
2759,142969.0
2760,208733.0
2761,182520.0
2762,216004.0
2763,158706.0
2764,165053.0
2765,222801.0
2766,162053.0
2767,229573.0
2768,282666.0
2769,179630.0
2770,161506.0
2771,259346.0
2772,467586.0
2773,175203.0
2774,230408.0
2775,251333.0
2776,248586.0
2777,187199.0
2778,95294.0
2779,114893.0
2780,178213.0
2781,192179.0
2782,217775.0
2783,209273.0
2784,264531.0
2785,240341.0
2786,386906.0
2787,212640.0
2788,156497.0
2789,204520.0
2790,251422.0
2791,268933.0
2792,142417.0
2793,138403.0
2794,192026.0
2795,372866.0
2796,244511.0
2797,187105.0
2798,162400.0
2799,315773.0
2800,332300.0
2801,183011.0
2802,224284.0
2803,141744.0
2804,151146.0
2805,202625.0
2806,266879.0
2807,129264.0
2808,224506.0
2809,271773.0
2810,
2811,176631.0
2812,208517.0
2813,197993.0
2814,316192.0
2815,156266.0
2816,213884.0
2817,193973.0
2818,215838.0
2819,180822.0
2820,221538.0
2821,221538.0
2822,186944.0
2823,162400.0
2824,158205.0
2825,165977.0
2826,144935.0
2827,190680.0
2828,391376.0
2829,106496.0
2830,180822.0
2831,219360.0
2832,131674.0
2833,221538.0
2834,220293.0
2835,156033.0
2836,166093.0
2837,264531.0
2838,162400.0
2839,210261.0
2840,167441.0
2841,182520.0
2842,170000.0
2843,391376.0
2844,154023.0
2845,183527.0
2846,186223.0
2847,99108.0
2848,213877.0
2849,239026.0
2850,233277.0
2851,172426.0
2852,192200.0
2853,211920.0
2854,238805.0
2855,83000.0
2856,270586.0
2857,145506.0
2858,274320.0
2859,216946.0
2860,190557.0
2861,156346.0
2862,179387.0
2863,167915.0
2864,192179.0
2865,157520.0
2866,212821.0
2867,165633.0
2868,175253.0
2869,263710.0
2870,268949.0
2871,219360.0
2872,231826.0
2873,210375.0
2874,205666.0
2875,204387.0
2876,200106.0
2877,174133.0
2878,205040.0
2879,177226.0
2880,135200.0
2881,213877.0
2882,218146.0
2883,204387.0
2884,161626.0
2885,173801.0
2886,218146.0
2887,151539.0
2888,199026.0
2889,204387.0
2890,195692.0
2891,204000.0
2892,252256.0
2893,108034.0
2894,201560.0
2895,184347.0
2896,203133.0
2897,129105.0
2898,233786.0
2899,
2900,417226.0
2901,156466.0
2902,166560.0
2903,156466.0
2904,
2905,166560.0
2906,310720.0
2907,215280.0
2908,192013.0
2909,162528.0
2910,225103.0
2911,217925.0
2912,215364.0
2913,193861.0
2914,164000.0
2915,160009.0
2916,276147.0
2917,140000.0
2918,223346.0
2919,341475.0
2920,289094.0
2921,204805.0
2922,378893.0
2923,149546.0
2924,176630.0
2925,192026.0
2926,107280.0
2927,351946.0
2928,214960.0
2929,228386.0
2930,87313.0
2931,217775.0
2932,202453.0
2933,161756.0
2934,
2935,255378.0
2936,212640.0
2937,258475.0
2938,204375.0
2939,179021.0
2940,266000.0
2941,226845.0
2942,258475.0
2943,204375.0
2944,203881.0
2945,201706.0
2946,156497.0
2947,216668.0
2948,193293.0
2949,213884.0
2950,248586.0
2951,151481.0
2952,70044.0
2953,229400.0
2954,302004.0
2955,195906.0
2956,235986.0
2957,337989.0
2958,180923.0
2959,176658.0
2960,230613.0
2961,337989.0
2962,167552.0
2963,189830.0
2964,190680.0
2965,205484.0
2966,166605.0
2967,299226.0
2968,241440.0
2969,135880.0
2970,207400.0
2971,189176.0
2972,189544.0
2973,228706.0
2974,413333.0
2975,246861.0
2976,240050.0
2977,140400.0
2978,132813.0
2979,208517.0
2980,219340.0
2981,192026.0
2982,176631.0
2983,149813.0
2984,158205.0
2985,243520.0
2986,234626.0
2987,173419.0
2988,297404.0
2989,351946.0
2990,272506.0
2991,305840.0
2992,137173.0
2993,236293.0
2994,217693.0
2995,217693.0
2996,217405.0
2997,404666.0
2998,174444.0
2999,156497.0
3000,202040.0
3001,170000.0
3002,386906.0
3003,193293.0
3004,234857.0
3005,234857.0
3006,214631.0
3007,211360.0
3008,365317.0
3009,365317.0
3010,305350.0
3011,271219.0
3012,184736.0
3013,144000.0
3014,169146.0
3015,104591.0
3016,243976.0
3017,112493.0
3018,192946.0
3019,205484.0
3020,146206.0
3021,205426.0
3022,234857.0
3023,126345.0
3024,242306.0
3025,163840.0
3026,165937.0
3027,268434.0
3028,236000.0
3029,299076.0
3030,178131.0
3031,176630.0
3032,165819.0
3033,240341.0
3034,184087.0
3035,101851.0
3036,202620.0
3037,268949.0
3038,343099.0
3039,126043.0
3040,130800.0
3041,212640.0
3042,365317.0
3043,349293.0
3044,199549.0
3045,170000.0
3046,351946.0
3047,305840.0
3048,236293.0
3049,208026.0
3050,206626.0
3051,286235.0
3052,126960.0
3053,189830.0
3054,126043.0
3055,167018.0
3056,239853.0
3057,239853.0
3058,166960.0
3059,211800.0
3060,178213.0
3061,196138.0
3062,216668.0
3063,127546.0
3064,195046.0
3065,357653.0
3066,176640.0
3067,195637.0
3068,203897.0
3069,224284.0
3070,213080.0
3071,202962.0
3072,126000.0
3073,255373.0
3074,142978.0
3075,185714.0
3076,188563.0
3077,223786.0
3078,165053.0
3079,161626.0
3080,222801.0
3081,198666.0
3082,246861.0
3083,142969.0
3084,166560.0
3085,165720.0
3086,276147.0
3087,156497.0
3088,170955.0
3089,147720.0
3090,142417.0
3091,262693.0
3092,157202.0
3093,178240.0
3094,167453.0
3095,191436.0
3096,124675.0
3097,245386.0
3098,154424.0
3099,160184.0
3100,461840.0
3101,207738.0
3102,
3103,127843.0
3104,193313.0
3105,204363.0
3106,146520.0
3107,195637.0
3108,181733.0
3109,147600.0
3110,158040.0
3111,141744.0
3112,236293.0
3113,141493.0
3114,154406.0
3115,276658.0
3116,318093.0
3117,197079.0
3118,189289.0
3119,152000.0
3120,177864.0
3121,404666.0
3122,386906.0
3123,193293.0
3124,212640.0
3125,271219.0
3126,101516.0
3127,210545.0
3128,365317.0
3129,198520.0
3130,269813.0
3131,207400.0
3132,271219.0
3133,180453.0
3134,176631.0
3135,212354.0
3136,101516.0
3137,225019.0
3138,165053.0
3139,213080.0
3140,161626.0
3141,161626.0
3142,198520.0
3143,142417.0
3144,247058.0
3145,212354.0
3146,243520.0
3147,164038.0
3148,190411.0
3149,200106.0
3150,157400.0
3151,135880.0
3152,135880.0
3153,207626.0
3154,181573.0
3155,305840.0
3156,206626.0
3157,350120.0
3158,235040.0
3159,357653.0
3160,175759.0
3161,259346.0
3162,142969.0
3163,135920.0
3164,150760.0
3165,211920.0
3166,214825.0
3167,189321.0
3168,
3169,161746.0
3170,286235.0
3171,259519.0
3172,248520.0
3173,176383.0
3174,378893.0
3175,205040.0
3176,236571.0
3177,165053.0
3178,187105.0
3179,214285.0
3180,231333.0
3181,161906.0
3182,242180.0
3183,198912.0
3184,209663.0
3185,318750.0
3186,186344.0
3187,195058.0
3188,186070.0
3189,193861.0
3190,169704.0
3191,195428.0
3192,192026.0
3193,183906.0
3194,194732.0
3195,187105.0
3196,214285.0
3197,231333.0
3198,225416.0
3199,199549.0
3200,180480.0
3201,194621.0
3202,169146.0
3203,292173.0
3204,160518.0
3205,244679.0
3206,
3207,280786.0
3208,280786.0
3209,262328.0
3210,169146.0
3211,180129.0
3212,238125.0
3213,214610.0
3214,168379.0
3215,190302.0
3216,195428.0
3217,248586.0
3218,166101.0
3219,183527.0
3220,242600.0
3221,
3222,189800.0
3223,243836.0
3224,214592.0
3225,144935.0
3226,260640.0
3227,258475.0
3228,165937.0
3229,203881.0
3230,259519.0
3231,294650.0
3232,146666.0
3233,236000.0
3234,179387.0
3235,413333.0
3236,192179.0
3237,185022.0
3238,198912.0
3239,182517.0
3240,140400.0
3241,290791.0
3242,233786.0
3243,215838.0
3244,312820.0
3245,123573.0
3246,214289.0
3247,224284.0
3248,169826.0
3249,197993.0
3250,202962.0
3251,223786.0
3252,168379.0
3253,219663.0
3254,316192.0
3255,175954.0
3256,171466.0
3257,159183.0
3258,141493.0
3259,153337.0
3260,177243.0
3261,173760.0
3262,233786.0
3263,211039.0
3264,185946.0
3265,173760.0
3266,219360.0
3267,
3268,205666.0
3269,183906.0
3270,203266.0
3271,278083.0
3272,276147.0
3273,146206.0
3274,216668.0
3275,139741.0
3276,212640.0
3277,234857.0
3278,156497.0
3279,146206.0
3280,190146.0
3281,193293.0
3282,300960.0
3283,386906.0
3284,272506.0
3285,300960.0
3286,198944.0
3287,142417.0
3288,180293.0
3289,156780.0
3290,547106.0
3291,205760.0
3292,305840.0
3293,224627.0
3294,137448.0
3295,161306.0
3296,213593.0
3297,165633.0
3298,135380.0
3299,332300.0
3300,188773.0
3301,219340.0
3302,244679.0
3303,292093.0
3304,248586.0
3305,146206.0
3306,195637.0
3307,225641.0
3308,235040.0
3309,201560.0
3310,154023.0
3311,202200.0
3312,210431.0
3313,161013.0
3314,190288.0
3315,95466.0
3316,149880.0
3317,203200.0
3318,230693.0
3319,127373.0
3320,262328.0
3321,230693.0
3322,288624.0
3323,202040.0
3324,130800.0
