,popularity
16417,60.0
16418,64.0
16419,76.0
16420,33.0
16421,75.0
16422,74.0
16423,73.0
16424,57.0
16425,57.0
16426,60.0
16427,46.0
16428,56.0
16429,69.0
16430,71.0
16431,53.0
16432,67.0
16433,68.0
16434,63.0
16435,71.0
16436,62.0
16437,61.0
16438,63.0
16439,83.0
16440,76.0
16441,63.0
16442,82.0
16443,62.0
16444,62.0
16445,67.0
16446,51.0
16447,62.0
16448,66.0
16449,66.0
16450,63.0
16451,52.0
16452,46.0
16453,68.0
16454,86.0
16455,76.0
16456,56.0
16457,65.0
16458,68.0
16459,44.0
16460,53.0
16461,71.0
16462,72.0
16463,74.0
16464,60.0
16465,71.0
16466,56.0
16467,80.0
16468,74.0
16469,76.0
16470,71.0
16471,55.0
16472,55.0
16473,56.0
16474,74.0
16475,76.0
16476,39.0
16477,0.0
16478,67.0
16479,7.0
16480,72.0
16481,55.0
16482,62.0
16483,62.0
16484,79.0
16485,78.0
16486,44.0
16487,69.0
16488,46.0
16489,80.0
16490,73.0
16491,63.0
16492,73.0
16493,72.0
16494,86.0
16495,84.0
16496,78.0
16497,86.0
16498,75.0
16499,84.0
16500,80.0
16501,79.0
16502,55.0
16503,74.0
16504,80.0
16505,73.0
16506,78.0
16507,81.0
16508,65.0
16509,66.0
16510,62.0
16511,61.0
16512,69.0
16513,72.0
16514,20.0
16515,63.0
16516,79.0
16517,56.0
16518,69.0
16519,59.0
16520,69.0
16521,87.0
16522,61.0
16523,79.0
16524,63.0
16525,61.0
16526,66.0
16527,42.0
16528,62.0
16529,63.0
16530,74.0
16531,56.0
16532,63.0
16533,66.0
16534,79.0
16535,7.0
16536,42.0
16537,70.0
16538,50.0
16539,61.0
16540,74.0
16541,46.0
16542,73.0
16543,38.0
16544,85.0
16545,78.0
16546,76.0
16547,72.0
16548,58.0
16549,69.0
16550,59.0
16551,75.0
16552,54.0
16553,86.0
16554,85.0
16555,73.0
16556,78.0
16557,55.0
16558,81.0
16559,49.0
16560,78.0
16561,75.0
16562,73.0
16563,82.0
16564,74.0
16565,64.0
16566,64.0
16567,70.0
16568,76.0
16569,46.0
16570,76.0
16571,
16572,55.0
16573,51.0
16574,69.0
16575,76.0
16576,53.0
16577,56.0
16578,76.0
16579,68.0
16580,64.0
16581,78.0
16582,55.0
16583,82.0
16584,80.0
16585,72.0
16586,55.0
16587,67.0
16588,81.0
16589,52.0
16590,40.0
16591,64.0
16592,75.0
16593,79.0
16594,84.0
16595,70.0
16596,55.0
16597,60.0
16598,71.0
16599,76.0
16600,67.0
16601,79.0
16602,79.0
16603,46.0
16604,64.0
16605,81.0
16606,74.0
16607,87.0
16608,46.0
16609,54.0
16610,86.0
16611,85.0
16612,69.0
16613,65.0
16614,48.0
16615,73.0
16616,73.0
16617,63.0
16618,0.0
16619,
16620,40.0
16621,64.0
16622,59.0
16623,66.0
16624,67.0
16625,54.0
16626,58.0
16627,84.0
16628,63.0
16629,67.0
16630,76.0
16631,72.0
16632,67.0
16633,77.0
16634,77.0
16635,81.0
16636,78.0
16637,55.0
16638,73.0
16639,66.0
16640,65.0
16641,79.0
16642,68.0
16643,57.0
16644,88.0
16645,61.0
16646,70.0
16647,59.0
16648,81.0
16649,40.0
16650,59.0
16651,82.0
16652,80.0
16653,81.0
16654,66.0
16655,67.0
16656,59.0
16657,79.0
16658,77.0
16659,55.0
16660,45.0
16661,71.0
16662,62.0
16663,53.0
16664,55.0
16665,73.0
16666,55.0
16667,73.0
16668,77.0
16669,73.0
16670,78.0
16671,81.0
16672,75.0
16673,72.0
16674,44.0
16675,53.0
16676,80.0
16677,73.0
16678,77.0
16679,66.0
16680,57.0
16681,68.0
16682,72.0
16683,68.0
16684,71.0
16685,74.0
16686,68.0
16687,46.0
16688,67.0
16689,87.0
16690,69.0
16691,87.0
16692,69.0
16693,60.0
16694,75.0
16695,91.0
16696,67.0
16697,85.0
16698,46.0
16699,81.0
16700,84.0
16701,71.0
16702,69.0
16703,70.0
16704,
16705,61.0
16706,39.0
16707,60.0
16708,70.0
16709,39.0
16710,78.0
16711,76.0
16712,80.0
16713,66.0
16714,48.0
16715,55.0
16716,73.0
16717,51.0
16718,67.0
16719,59.0
16720,86.0
16721,46.0
16722,84.0
16723,68.0
16724,55.0
16725,67.0
16726,76.0
16727,45.0
16728,81.0
16729,1.0
16730,
16731,62.0
16732,40.0
16733,53.0
16734,61.0
16735,67.0
16736,81.0
16737,82.0
16738,70.0
16739,58.0
16740,81.0
16741,70.0
16742,51.0
16743,63.0
16744,50.0
16745,62.0
16746,53.0
16747,46.0
16748,50.0
16749,35.0
16750,63.0
16751,62.0
16752,54.0
16753,65.0
16754,67.0
16755,75.0
16756,81.0
16757,59.0
16758,66.0
16759,70.0
16760,67.0
16761,67.0
16762,41.0
16763,55.0
16764,62.0
16765,64.0
16766,46.0
16767,62.0
16768,71.0
16769,72.0
16770,61.0
16771,67.0
16772,78.0
16773,61.0
16774,72.0
16775,55.0
16776,52.0
16777,56.0
16778,70.0
16779,66.0
16780,51.0
16781,61.0
16782,44.0
16783,59.0
16784,73.0
16785,75.0
16786,55.0
16787,82.0
16788,52.0
16789,59.0
16790,83.0
16791,51.0
16792,56.0
16793,68.0
16794,65.0
16795,57.0
16796,0.0
16797,61.0
16798,62.0
16799,81.0
16800,71.0
16801,70.0
16802,74.0
16803,74.0
16804,59.0
16805,76.0
16806,71.0
16807,42.0
16808,58.0
16809,45.0
16810,70.0
16811,73.0
16812,39.0
16813,71.0
16814,59.0
16815,50.0
16816,59.0
16817,60.0
16818,70.0
16819,68.0
16820,67.0
16821,56.0
16822,56.0
16823,88.0
16824,57.0
16825,47.0
16826,76.0
16827,78.0
16828,74.0
16829,62.0
16830,81.0
16831,46.0
16832,51.0
16833,69.0
16834,64.0
16835,72.0
16836,76.0
16837,78.0
16838,67.0
16839,79.0
16840,62.0
16841,59.0
16842,51.0
16843,70.0
16844,70.0
16845,73.0
16846,76.0
16847,61.0
16848,56.0
16849,76.0
16850,78.0
16851,73.0
16852,4.0
16853,69.0
16854,62.0
16855,46.0
16856,67.0
16857,81.0
16858,55.0
16859,79.0
16860,63.0
16861,67.0
16862,81.0
16863,71.0
16864,68.0
16865,40.0
16866,61.0
16867,53.0
16868,65.0
16869,68.0
16870,63.0
16871,59.0
16872,74.0
16873,85.0
16874,26.0
16875,44.0
16876,60.0
16877,92.0
16878,56.0
16879,65.0
16880,73.0
16881,41.0
16882,83.0
16883,87.0
16884,58.0
16885,68.0
16886,50.0
16887,55.0
16888,82.0
16889,80.0
16890,84.0
16891,64.0
16892,81.0
16893,76.0
16894,55.0
16895,54.0
16896,76.0
16897,76.0
16898,50.0
16899,76.0
16900,50.0
16901,71.0
16902,67.0
16903,73.0
16904,68.0
16905,69.0
16906,78.0
16907,73.0
16908,57.0
16909,73.0
16910,76.0
16911,76.0
16912,64.0
16913,51.0
16914,48.0
16915,52.0
16916,75.0
16917,57.0
16918,66.0
16919,84.0
16920,71.0
16921,
16922,73.0
16923,47.0
16924,50.0
16925,38.0
16926,81.0
16927,66.0
16928,47.0
16929,42.0
16930,83.0
16931,64.0
16932,59.0
16933,75.0
16934,76.0
16935,86.0
16936,81.0
16937,64.0
16938,78.0
16939,60.0
16940,64.0
16941,81.0
16942,40.0
16943,78.0
16944,69.0
16945,46.0
16946,66.0
16947,85.0
16948,66.0
16949,81.0
16950,77.0
16951,67.0
16952,74.0
16953,77.0
16954,68.0
16955,59.0
16956,67.0
16957,76.0
16958,64.0
16959,44.0
16960,68.0
16961,63.0
16962,75.0
16963,76.0
16964,85.0
16965,78.0
16966,46.0
16967,71.0
16968,68.0
16969,45.0
16970,61.0
16971,62.0
16972,65.0
16973,63.0
16974,67.0
16975,76.0
16976,72.0
16977,69.0
16978,71.0
16979,62.0
16980,55.0
16981,52.0
16982,53.0
16983,58.0
16984,71.0
16985,50.0
16986,40.0
16987,76.0
16988,48.0
16989,55.0
16990,44.0
16991,68.0
16992,70.0
16993,72.0
16994,80.0
16995,78.0
16996,75.0
16997,47.0
16998,79.0
16999,72.0
17000,70.0
17001,83.0
17002,78.0
17003,73.0
17004,54.0
17005,59.0
17006,53.0
17007,66.0
17008,65.0
17009,68.0
17010,62.0
17011,68.0
17012,63.0
17013,82.0
17014,27.0
17015,40.0
17016,67.0
17017,73.0
17018,76.0
17019,78.0
17020,87.0
17021,62.0
17022,61.0
17023,46.0
17024,56.0
17025,78.0
17026,63.0
17027,52.0
17028,73.0
17029,48.0
17030,58.0
17031,69.0
17032,56.0
17033,61.0
17034,71.0
17035,54.0
17036,62.0
17037,81.0
17038,
17039,62.0
17040,55.0
17041,65.0
17042,68.0
17043,72.0
17044,72.0
17045,77.0
17046,81.0
17047,68.0
17048,67.0
17049,69.0
17050,81.0
17051,71.0
17052,71.0
17053,74.0
17054,68.0
17055,68.0
17056,68.0
17057,46.0
17058,68.0
17059,59.0
17060,64.0
17061,49.0
17062,70.0
17063,67.0
17064,81.0
17065,72.0
17066,85.0
17067,66.0
17068,42.0
17069,57.0
17070,70.0
17071,80.0
17072,54.0
17073,61.0
17074,57.0
17075,81.0
17076,58.0
17077,4.0
17078,66.0
17079,72.0
17080,67.0
17081,72.0
17082,53.0
17083,65.0
17084,52.0
17085,78.0
17086,46.0
17087,87.0
17088,68.0
17089,61.0
17090,57.0
17091,71.0
17092,72.0
17093,72.0
17094,73.0
17095,
17096,87.0
17097,57.0
17098,72.0
17099,64.0
17100,19.0
17101,74.0
17102,59.0
17103,81.0
17104,
17105,55.0
17106,72.0
17107,72.0
17108,70.0
17109,19.0
17110,45.0
17111,76.0
17112,71.0
17113,71.0
17114,45.0
17115,19.0
17116,38.0
17117,79.0
17118,75.0
17119,83.0
17120,80.0
17121,76.0
17122,79.0
17123,40.0
17124,59.0
17125,
17126,72.0
17127,58.0
17128,78.0
17129,66.0
17130,88.0
17131,84.0
17132,42.0
17133,86.0
17134,78.0
17135,46.0
17136,88.0
17137,51.0
17138,54.0
17139,70.0
17140,54.0
17141,51.0
17142,56.0
17143,60.0
17144,70.0
17145,66.0
17146,78.0
17147,77.0
17148,48.0
17149,51.0
17150,55.0
17151,71.0
17152,72.0
17153,69.0
17154,59.0
17155,74.0
17156,73.0
17157,58.0
17158,74.0
17159,51.0
17160,55.0
17161,53.0
17162,92.0
17163,78.0
17164,73.0
17165,72.0
17166,69.0
17167,73.0
17168,92.0
17169,68.0
17170,72.0
17171,66.0
17172,66.0
17173,66.0
17174,52.0
17175,52.0
17176,73.0
17177,88.0
17178,40.0
17179,58.0
17180,79.0
17181,79.0
17182,79.0
17183,71.0
17184,61.0
17185,77.0
17186,52.0
17187,81.0
17188,73.0
17189,44.0
17190,75.0
17191,64.0
17192,68.0
17193,52.0
17194,77.0
17195,75.0
17196,
17197,66.0
17198,82.0
17199,83.0
17200,66.0
17201,59.0
17202,44.0
17203,53.0
17204,66.0
17205,68.0
17206,74.0
17207,77.0
17208,62.0
17209,68.0
17210,60.0
17211,78.0
17212,60.0
17213,54.0
17214,83.0
17215,73.0
17216,74.0
17217,68.0
17218,66.0
17219,69.0
17220,59.0
17221,65.0
17222,66.0
17223,71.0
17224,59.0
17225,53.0
17226,61.0
17227,81.0
17228,74.0
17229,29.0
17230,66.0
17231,52.0
17232,61.0
17233,21.0
17234,61.0
17235,80.0
17236,61.0
17237,60.0
17238,67.0
17239,57.0
17240,79.0
17241,49.0
17242,72.0
17243,59.0
17244,70.0
17245,46.0
17246,68.0
17247,83.0
17248,59.0
17249,53.0
17250,55.0
17251,48.0
17252,65.0
17253,69.0
17254,48.0
17255,53.0
17256,77.0
17257,74.0
17258,69.0
17259,79.0
17260,65.0
17261,46.0
17262,73.0
17263,81.0
17264,50.0
17265,75.0
17266,74.0
17267,57.0
17268,35.0
17269,50.0
17270,48.0
17271,56.0
17272,54.0
17273,73.0
17274,65.0
17275,73.0
17276,37.0
17277,72.0
17278,81.0
17279,76.0
17280,70.0
17281,63.0
17282,69.0
17283,65.0
17284,69.0
17285,71.0
17286,62.0
17287,64.0
17288,80.0
17289,52.0
17290,82.0
17291,86.0
17292,41.0
17293,67.0
17294,67.0
17295,52.0
17296,51.0
17297,88.0
17298,40.0
17299,85.0
17300,82.0
17301,72.0
17302,81.0
17303,68.0
17304,44.0
17305,44.0
17306,68.0
17307,79.0
17308,56.0
17309,67.0
17310,27.0
17311,85.0
17312,72.0
17313,63.0
17314,67.0
17315,70.0
17316,66.0
17317,71.0
17318,70.0
17319,74.0
17320,72.0
17321,49.0
17322,71.0
17323,59.0
17324,
17325,65.0
17326,63.0
17327,65.0
17328,71.0
17329,76.0
17330,78.0
17331,68.0
17332,65.0
17333,76.0
17334,61.0
17335,59.0
17336,77.0
17337,75.0
17338,74.0
17339,52.0
17340,60.0
17341,56.0
17342,58.0
17343,61.0
17344,67.0
17345,62.0
17346,82.0
17347,61.0
17348,57.0
17349,71.0
17350,67.0
17351,70.0
17352,71.0
17353,61.0
17354,82.0
17355,54.0
17356,77.0
17357,60.0
17358,75.0
17359,65.0
17360,2.0
17361,67.0
17362,63.0
17363,68.0
17364,61.0
17365,74.0
17366,70.0
17367,45.0
17368,54.0
17369,61.0
17370,85.0
17371,79.0
17372,73.0
17373,56.0
17374,76.0
17375,74.0
17376,77.0
17377,56.0
17378,78.0
17379,86.0
17380,84.0
17381,68.0
17382,62.0
17383,72.0
17384,83.0
17385,57.0
17386,75.0
17387,75.0
17388,57.0
17389,77.0
17390,72.0
17391,63.0
17392,85.0
17393,75.0
17394,85.0
17395,63.0
17396,45.0
17397,72.0
17398,61.0
17399,67.0
17400,61.0
17401,76.0
17402,59.0
17403,75.0
17404,60.0
17405,77.0
17406,66.0
17407,29.0
17408,58.0
17409,79.0
17410,77.0
17411,69.0
17412,54.0
17413,52.0
17414,73.0
17415,77.0
17416,70.0
17417,56.0
17418,79.0
17419,50.0
17420,69.0
17421,63.0
17422,70.0
17423,61.0
17424,67.0
17425,55.0
17426,87.0
17427,69.0
17428,67.0
17429,55.0
17430,55.0
17431,73.0
17432,64.0
17433,83.0
17434,75.0
17435,71.0
17436,61.0
17437,41.0
17438,51.0
17439,63.0
17440,78.0
17441,44.0
17442,68.0
17443,54.0
17444,63.0
17445,52.0
17446,67.0
17447,52.0
17448,72.0
17449,65.0
17450,57.0
17451,70.0
17452,79.0
17453,59.0
17454,66.0
17455,84.0
17456,58.0
17457,50.0
17458,49.0
17459,53.0
17460,54.0
17461,58.0
17462,79.0
17463,70.0
17464,63.0
17465,79.0
17466,56.0
17467,54.0
17468,73.0
17469,66.0
17470,71.0
17471,69.0
17472,56.0
17473,5.0
17474,73.0
17475,66.0
17476,76.0
17477,78.0
17478,69.0
17479,67.0
17480,81.0
17481,50.0
17482,61.0
17483,62.0
17484,70.0
17485,55.0
17486,53.0
17487,80.0
17488,57.0
17489,73.0
17490,67.0
17491,39.0
17492,43.0
17493,74.0
17494,66.0
17495,69.0
17496,76.0
17497,4.0
17498,66.0
17499,68.0
17500,64.0
17501,84.0
17502,72.0
17503,88.0
17504,82.0
17505,61.0
17506,72.0
17507,73.0
17508,81.0
17509,82.0
17510,81.0
17511,72.0
17512,79.0
17513,68.0
17514,66.0
17515,35.0
17516,68.0
17517,28.0
17518,70.0
17519,71.0
17520,77.0
17521,82.0
17522,66.0
17523,88.0
17524,67.0
17525,63.0
17526,42.0
17527,82.0
17528,75.0
17529,40.0
17530,87.0
17531,81.0
17532,84.0
17533,65.0
17534,76.0
17535,72.0
17536,69.0
17537,57.0
17538,70.0
17539,31.0
17540,64.0
17541,60.0
17542,69.0
17543,42.0
17544,75.0
17545,85.0
17546,59.0
17547,59.0
17548,68.0
17549,79.0
17550,66.0
17551,83.0
17552,61.0
17553,63.0
17554,20.0
17555,74.0
17556,67.0
17557,84.0
17558,51.0
17559,56.0
17560,72.0
17561,57.0
17562,57.0
17563,86.0
17564,46.0
17565,80.0
17566,78.0
17567,72.0
17568,75.0
17569,69.0
17570,73.0
17571,61.0
17572,70.0
17573,73.0
17574,73.0
17575,46.0
17576,67.0
17577,76.0
17578,75.0
17579,66.0
17580,80.0
17581,54.0
17582,67.0
17583,52.0
17584,45.0
17585,42.0
17586,58.0
17587,82.0
17588,68.0
17589,73.0
17590,61.0
17591,81.0
17592,78.0
17593,74.0
17594,64.0
17595,64.0
17596,82.0
17597,84.0
17598,82.0
17599,53.0
17600,55.0
17601,62.0
17602,76.0
17603,65.0
17604,71.0
17605,65.0
17606,72.0
17607,48.0
17608,74.0
17609,74.0
17610,73.0
17611,41.0
17612,51.0
17613,66.0
17614,92.0
17615,60.0
17616,73.0
17617,92.0
17618,54.0
17619,62.0
17620,47.0
17621,73.0
17622,56.0
17623,70.0
17624,71.0
17625,73.0
17626,70.0
17627,62.0
17628,71.0
17629,50.0
17630,75.0
17631,51.0
17632,55.0
17633,50.0
17634,66.0
17635,75.0
17636,68.0
17637,76.0
17638,80.0
17639,59.0
17640,42.0
17641,82.0
17642,69.0
17643,62.0
17644,59.0
17645,56.0
17646,79.0
17647,64.0
17648,85.0
17649,70.0
17650,81.0
17651,81.0
17652,81.0
17653,81.0
17654,79.0
17655,67.0
17656,46.0
17657,60.0
17658,71.0
17659,65.0
17660,84.0
17661,74.0
17662,83.0
17663,66.0
17664,81.0
17665,73.0
17666,69.0
17667,77.0
17668,62.0
17669,83.0
17670,64.0
17671,76.0
17672,61.0
17673,76.0
17674,66.0
17675,59.0
17676,79.0
17677,62.0
17678,38.0
17679,59.0
17680,62.0
17681,83.0
17682,55.0
17683,54.0
17684,50.0
17685,65.0
17686,60.0
17687,52.0
17688,47.0
17689,55.0
17690,65.0
17691,82.0
17692,62.0
17693,69.0
17694,68.0
17695,55.0
17696,61.0
17697,53.0
17698,61.0
17699,70.0
17700,55.0
17701,60.0
17702,68.0
17703,33.0
17704,82.0
17705,82.0
17706,61.0
17707,76.0
17708,76.0
17709,76.0
17710,76.0
17711,69.0
17712,54.0
17713,65.0
17714,62.0
17715,67.0
17716,79.0
17717,67.0
17718,57.0
17719,70.0
17720,82.0
17721,82.0
17722,81.0
17723,69.0
17724,
17725,58.0
17726,73.0
17727,73.0
17728,60.0
17729,70.0
17730,72.0
17731,33.0
17732,64.0
17733,53.0
17734,
17735,54.0
17736,88.0
17737,80.0
17738,68.0
17739,52.0
17740,56.0
17741,70.0
17742,72.0
17743,49.0
17744,52.0
17745,54.0
17746,37.0
17747,73.0
17748,62.0
17749,79.0
17750,39.0
17751,84.0
17752,79.0
17753,63.0
17754,75.0
17755,55.0
17756,64.0
17757,67.0
17758,67.0
17759,64.0
17760,83.0
17761,82.0
17762,76.0
17763,84.0
17764,67.0
17765,62.0
17766,27.0
17767,71.0
17768,81.0
17769,73.0
17770,80.0
17771,62.0
17772,35.0
17773,59.0
17774,76.0
17775,53.0
17776,73.0
17777,73.0
17778,78.0
17779,67.0
17780,59.0
17781,45.0
17782,61.0
17783,69.0
17784,79.0
17785,60.0
17786,72.0
17787,61.0
17788,67.0
17789,88.0
17790,67.0
17791,73.0
17792,71.0
17793,56.0
17794,58.0
17795,57.0
17796,57.0
17797,71.0
17798,76.0
17799,76.0
17800,78.0
17801,62.0
17802,70.0
17803,78.0
17804,77.0
17805,71.0
17806,73.0
17807,54.0
17808,85.0
17809,77.0
17810,68.0
17811,92.0
17812,59.0
17813,55.0
17814,56.0
17815,56.0
17816,85.0
17817,67.0
17818,51.0
17819,21.0
17820,59.0
17821,45.0
17822,57.0
17823,86.0
17824,79.0
17825,72.0
17826,68.0
17827,68.0
17828,46.0
17829,51.0
17830,64.0
17831,74.0
17832,66.0
17833,65.0
17834,68.0
17835,74.0
17836,71.0
17837,58.0
17838,75.0
17839,76.0
17840,21.0
17841,57.0
17842,67.0
17843,45.0
17844,59.0
17845,47.0
17846,82.0
17847,83.0
17848,74.0
17849,81.0
17850,55.0
17851,66.0
17852,62.0
17853,37.0
17854,58.0
17855,67.0
17856,67.0
17857,58.0
17858,59.0
17859,73.0
17860,58.0
17861,68.0
17862,74.0
17863,70.0
17864,68.0
17865,46.0
17866,56.0
17867,64.0
17868,82.0
17869,71.0
17870,66.0
17871,45.0
17872,58.0
17873,69.0
17874,73.0
17875,84.0
17876,69.0
17877,61.0
17878,63.0
17879,67.0
17880,76.0
17881,46.0
17882,44.0
17883,81.0
17884,76.0
17885,50.0
17886,65.0
17887,39.0
17888,75.0
17889,52.0
17890,78.0
17891,42.0
17892,40.0
17893,63.0
17894,71.0
17895,84.0
17896,79.0
17897,79.0
17898,67.0
17899,76.0
17900,57.0
17901,85.0
17902,73.0
17903,63.0
17904,73.0
17905,71.0
17906,49.0
17907,79.0
17908,85.0
17909,70.0
17910,71.0
17911,59.0
17912,75.0
17913,84.0
17914,40.0
17915,80.0
17916,84.0
17917,74.0
17918,50.0
17919,70.0
17920,79.0
17921,63.0
17922,69.0
17923,0.0
17924,78.0
17925,54.0
17926,56.0
17927,72.0
17928,72.0
17929,68.0
17930,65.0
17931,73.0
17932,54.0
17933,76.0
17934,40.0
17935,75.0
17936,69.0
17937,81.0
17938,69.0
17939,61.0
17940,51.0
17941,66.0
17942,66.0
17943,56.0
17944,66.0
17945,57.0
17946,43.0
17947,94.0
17948,67.0
17949,66.0
17950,52.0
17951,67.0
17952,66.0
17953,78.0
17954,53.0
17955,67.0
17956,61.0
17957,52.0
17958,53.0
17959,69.0
17960,79.0
17961,55.0
17962,68.0
17963,84.0
17964,60.0
17965,58.0
17966,39.0
17967,46.0
17968,89.0
17969,56.0
17970,79.0
17971,63.0
17972,72.0
17973,78.0
17974,78.0
17975,72.0
17976,63.0
17977,64.0
17978,76.0
17979,63.0
17980,80.0
17981,87.0
17982,75.0
17983,78.0
17984,73.0
17985,72.0
17986,66.0
17987,59.0
17988,68.0
17989,33.0
17990,
17991,59.0
17992,78.0
17993,68.0
17994,78.0
17995,71.0
17996,61.0
17997,74.0
17998,85.0
17999,54.0
18000,63.0
18001,52.0
18002,43.0
18003,61.0
18004,55.0
18005,66.0
18006,72.0
18007,82.0
18008,63.0
18009,73.0
18010,73.0
18011,51.0
18012,70.0
18013,57.0
18014,74.0
18015,54.0
18016,73.0
18017,57.0
18018,70.0
18019,64.0
18020,29.0
18021,70.0
18022,83.0
18023,57.0
18024,67.0
18025,64.0
18026,47.0
18027,68.0
18028,
18029,59.0
18030,76.0
18031,61.0
18032,67.0
18033,53.0
18034,88.0
18035,71.0
18036,65.0
18037,50.0
18038,73.0
18039,60.0
18040,75.0
18041,54.0
18042,71.0
18043,87.0
18044,76.0
18045,38.0
18046,81.0
18047,63.0
18048,42.0
18049,57.0
18050,68.0
18051,62.0
18052,63.0
18053,60.0
18054,74.0
18055,56.0
18056,61.0
18057,69.0
18058,79.0
18059,33.0
18060,61.0
18061,71.0
18062,70.0
18063,61.0
18064,82.0
18065,70.0
18066,78.0
18067,78.0
18068,73.0
18069,61.0
18070,74.0
18071,57.0
18072,72.0
18073,63.0
18074,46.0
18075,75.0
18076,66.0
18077,70.0
18078,64.0
18079,78.0
18080,67.0
18081,85.0
18082,80.0
18083,56.0
18084,76.0
18085,86.0
18086,64.0
18087,37.0
18088,72.0
18089,76.0
18090,69.0
18091,78.0
18092,60.0
18093,52.0
18094,56.0
18095,69.0
18096,69.0
18097,60.0
18098,74.0
18099,64.0
18100,52.0
18101,86.0
18102,82.0
18103,76.0
18104,69.0
18105,74.0
18106,74.0
18107,75.0
18108,53.0
18109,51.0
18110,69.0
18111,85.0
18112,72.0
18113,
18114,
18115,66.0
18116,57.0
18117,67.0
18118,70.0
18119,54.0
18120,76.0
18121,77.0
18122,63.0
18123,54.0
18124,46.0
18125,40.0
18126,
18127,
18128,74.0
18129,56.0
18130,85.0
18131,73.0
18132,76.0
18133,53.0
18134,67.0
18135,54.0
18136,78.0
18137,83.0
18138,79.0
18139,83.0
18140,52.0
18141,52.0
18142,73.0
18143,61.0
18144,71.0
18145,70.0
18146,79.0
18147,52.0
18148,71.0
18149,68.0
18150,78.0
18151,83.0
18152,87.0
18153,66.0
18154,59.0
18155,64.0
18156,
18157,
18158,73.0
18159,74.0
18160,76.0
18161,78.0
18162,83.0
18163,76.0
18164,69.0
18165,64.0
18166,35.0
18167,78.0
18168,62.0
18169,76.0
18170,46.0
18171,82.0
18172,73.0
18173,84.0
18174,56.0
18175,82.0
18176,76.0
18177,45.0
18178,72.0
18179,82.0
18180,63.0
18181,66.0
18182,46.0
18183,1.0
18184,69.0
18185,74.0
18186,77.0
18187,65.0
18188,56.0
18189,61.0
18190,0.0
18191,60.0
18192,79.0
18193,45.0
18194,69.0
18195,27.0
18196,60.0
18197,74.0
18198,65.0
18199,65.0
18200,63.0
18201,67.0
18202,60.0
18203,60.0
18204,42.0
18205,82.0
18206,66.0
18207,74.0
18208,64.0
18209,52.0
18210,48.0
18211,52.0
18212,68.0
18213,46.0
18214,56.0
18215,71.0
18216,70.0
18217,70.0
18218,68.0
18219,56.0
18220,75.0
18221,63.0
18222,69.0
18223,62.0
18224,71.0
18225,90.0
18226,61.0
18227,53.0
18228,57.0
18229,56.0
18230,72.0
18231,71.0
18232,37.0
18233,66.0
18234,77.0
18235,85.0
18236,61.0
18237,64.0
18238,26.0
18239,73.0
18240,60.0
18241,75.0
18242,51.0
18243,75.0
18244,54.0
18245,66.0
18246,60.0
18247,73.0
18248,55.0
18249,71.0
18250,45.0
18251,72.0
18252,51.0
18253,67.0
18254,77.0
18255,80.0
18256,82.0
18257,84.0
18258,74.0
18259,35.0
18260,53.0
18261,57.0
18262,72.0
18263,36.0
18264,77.0
18265,46.0
18266,59.0
18267,64.0
18268,52.0
18269,85.0
18270,77.0
18271,73.0
18272,70.0
18273,27.0
18274,46.0
18275,56.0
18276,78.0
18277,73.0
18278,80.0
18279,63.0
18280,67.0
18281,81.0
18282,66.0
18283,73.0
18284,78.0
18285,76.0
18286,72.0
18287,70.0
18288,47.0
18289,62.0
18290,76.0
18291,81.0
18292,45.0
18293,80.0
18294,75.0
18295,94.0
18296,72.0
18297,94.0
18298,82.0
18299,67.0
18300,46.0
18301,63.0
18302,70.0
18303,42.0
18304,63.0
18305,65.0
18306,57.0
18307,73.0
18308,72.0
18309,67.0
18310,70.0
18311,73.0
18312,70.0
18313,51.0
18314,69.0
18315,37.0
18316,63.0
18317,54.0
18318,68.0
18319,46.0
18320,57.0
18321,73.0
18322,76.0
18323,20.0
18324,79.0
18325,62.0
18326,63.0
18327,60.0
18328,63.0
18329,59.0
18330,60.0
18331,73.0
18332,60.0
18333,37.0
18334,61.0
18335,59.0
18336,37.0
18337,73.0
18338,58.0
18339,79.0
18340,76.0
18341,40.0
18342,54.0
18343,46.0
18344,
18345,72.0
18346,76.0
18347,76.0
18348,79.0
18349,73.0
18350,79.0
18351,59.0
18352,69.0
18353,65.0
18354,51.0
18355,54.0
18356,66.0
18357,92.0
18358,85.0
18359,63.0
18360,60.0
18361,72.0
18362,76.0
18363,79.0
18364,73.0
18365,67.0
18366,79.0
18367,81.0
18368,54.0
18369,92.0
18370,70.0
18371,88.0
18372,63.0
18373,69.0
18374,79.0
18375,77.0
18376,54.0
18377,70.0
18378,73.0
18379,56.0
18380,86.0
18381,27.0
18382,61.0
18383,56.0
18384,56.0
18385,86.0
18386,63.0
18387,84.0
18388,57.0
18389,70.0
18390,42.0
18391,35.0
18392,63.0
18393,69.0
18394,72.0
18395,50.0
18396,
18397,70.0
18398,64.0
18399,60.0
18400,63.0
18401,66.0
18402,51.0
18403,80.0
18404,46.0
18405,0.0
18406,72.0
18407,71.0
18408,71.0
18409,1.0
18410,74.0
18411,67.0
18412,61.0
18413,78.0
18414,67.0
18415,83.0
18416,85.0
18417,68.0
18418,80.0
18419,62.0
18420,74.0
18421,
18422,39.0
18423,71.0
18424,
18425,59.0
18426,73.0
