,instrumentalness
15098,0.0
15099,0.0
15100,0.0
15101,0.0
15102,4.81e-05
15103,0.000859
15104,0.0
15105,0.0
15106,0.0
15107,1.96e-05
15108,0.0
15109,0.0
15110,0.0
15111,0.0
15112,0.0
15113,0.0
15114,1.4e-06
15115,0.201
15116,0.000289
15117,0.0
15118,0.0
15119,0.0
15120,1.95e-06
15121,1.15e-05
15122,0.0
15123,0.0
15124,0.0
15125,0.0
15126,0.775
15127,0.00878
15128,2.63e-06
15129,0.00757
15130,0.0
15131,7.26e-06
15132,7.79e-05
15133,0.266
15134,0.0
15135,0.0
15136,2.57e-05
15137,0.0
15138,0.0
15139,0.0
15140,0.369
15141,0.000172
15142,0.0
15143,0.0159
15144,0.000521
15145,0.0159
15146,0.000521
15147,0.0
15148,0.0
15149,0.0766
15150,0.0
15151,0.0
15152,0.0
15153,0.0
15154,0.0
15155,0.0
15156,0.0
15157,0.0
15158,0.0
15159,1.6e-06
15160,0.0
15161,8.67e-06
15162,0.0
15163,0.0
15164,0.0
15165,0.0
15166,0.0
15167,2.69e-05
15168,0.0
15169,0.0
15170,4.1e-06
15171,0.0407
15172,1.31e-05
15173,8.06e-05
15174,0.0
15175,3.42e-05
15176,5.84e-06
15177,0.0
15178,1.17e-05
15179,4.43e-05
15180,0.0
15181,
15182,0.0
15183,0.331
15184,1.65e-05
15185,0.0
15186,0.0
15187,0.0
15188,0.0
15189,1.78e-05
15190,0.0
15191,0.0
15192,0.0
15193,0.0
15194,0.0
15195,0.00678
15196,0.0
15197,0.0
15198,0.0
15199,0.0
15200,0.0
15201,0.00488
15202,0.0
15203,0.0
15204,0.0
15205,0.0
15206,0.00819
15207,0.00241
15208,0.0
15209,0.0
15210,0.0
15211,0.0
15212,0.0
15213,0.0
15214,0.0
15215,0.0
15216,0.0
15217,3.45e-06
15218,0.0
15219,0.0
15220,0.0
15221,0.0062
15222,1.01e-06
15223,0.00278
15224,0.0106
15225,0.0
15226,0.0
15227,0.0
15228,0.0
15229,0.0328
15230,1.56e-06
15231,0.0
15232,0.0
15233,
15234,4.81e-05
15235,1.42e-06
15236,0.00285
15237,2.44e-06
15238,0.0
15239,0.0
15240,0.00219
15241,0.0
15242,0.0
15243,0.0
15244,5.98e-06
15245,0.0
15246,0.0
15247,0.0235
15248,0.0
15249,0.0
15250,2.37e-06
15251,0.0
15252,1.51e-05
15253,0.0
15254,2.57e-05
15255,0.305
15256,0.00118
15257,0.0
15258,8.9e-06
15259,0.0
15260,0.0
15261,0.0012
15262,0.393
15263,0.0
15264,0.0185
15265,0.0
15266,0.0165
15267,1.71e-05
15268,0.0
15269,4.13e-06
15270,5.84e-05
15271,0.0
15272,0.0
15273,0.0
15274,0.0
15275,9.07e-06
15276,0.0
15277,0.0
15278,0.00202
15279,0.000133
15280,0.0
15281,0.0155
15282,0.0
15283,0.0
15284,3.62e-06
15285,0.0
15286,0.0
15287,7.32e-05
15288,0.707
15289,1.53e-06
15290,1.53e-06
15291,1.53e-06
15292,0.000103
15293,
15294,0.000579
15295,0.000307
15296,0.0
15297,0.0
15298,0.0
15299,0.000153
15300,0.0
15301,0.0
15302,0.0
15303,0.0
15304,0.0
15305,0.838
15306,0.213
15307,0.213
15308,0.213
15309,0.0
15310,0.0
15311,0.00285
15312,0.0
15313,7.26e-06
15314,0.0
15315,0.0
15316,0.0
15317,0.0
15318,0.000228
15319,0.0
15320,0.0
15321,0.00878
15322,0.0
15323,0.0
15324,0.0
15325,0.0
15326,0.0
15327,0.000238
15328,0.0
15329,0.0
15330,0.201
15331,0.0
15332,0.0
15333,0.000154
15334,3.03e-06
15335,2.57e-05
15336,0.0
15337,0.0107
15338,0.0
15339,0.0
15340,0.0
15341,0.0
15342,0.0
15343,0.469
15344,0.0812
15345,
15346,1.6e-05
15347,0.0
15348,0.0
15349,0.000421
15350,0.0
15351,0.0
15352,0.0
15353,0.0
15354,0.0
15355,0.0
15356,0.0
15357,2.17e-06
15358,1.12e-06
15359,3.75e-05
15360,0.0
15361,0.0
15362,0.0
15363,0.0
15364,0.0
15365,0.0
15366,0.000133
15367,2.17e-06
15368,1.5e-05
15369,0.0
15370,0.0
15371,0.0
15372,0.0467
15373,0.842
15374,0.0
15375,0.0
15376,0.0
15377,0.0
15378,0.000993
15379,0.0
15380,0.0
15381,0.0
15382,0.0
15383,0.0
15384,0.000106
15385,0.334
15386,0.0
15387,0.0
15388,0.0
15389,0.0
15390,0.0
15391,0.0
15392,0.0
15393,0.000947
15394,0.0
15395,0.0813
15396,0.0813
15397,5.48e-05
15398,0.887
15399,3.46e-06
15400,0.000453
15401,6.15e-06
15402,0.000748
15403,0.0
15404,0.0
15405,0.0
15406,0.0
15407,0.0
15408,0.0
15409,0.0
15410,4.01e-06
15411,0.0
15412,0.0
15413,0.0
15414,0.0
15415,0.0
15416,0.0
15417,0.0
15418,0.0
15419,0.775
15420,0.000353
15421,0.0
15422,0.0
15423,8.6e-05
15424,0.0
15425,0.0514
15426,0.0108
15427,0.0
15428,6.12e-05
15429,1.88e-05
15430,0.0
15431,0.0
15432,3.7e-06
15433,0.0
15434,0.0
15435,0.000579
15436,0.0
15437,0.0
15438,5.04e-05
15439,0.0813
15440,2.06e-06
15441,1.71e-05
15442,0.000748
15443,0.0
15444,0.0106
15445,0.0
15446,1.88e-05
15447,
15448,0.0
15449,0.0
15450,0.000228
15451,0.0
15452,0.0
15453,0.0
15454,7.05e-06
15455,0.0
15456,2.17e-06
15457,0.0
15458,3.47e-05
15459,0.0
15460,0.0
15461,0.305
15462,1.12e-06
15463,0.0
15464,0.0
15465,0.0
15466,0.0
15467,0.0
15468,1.12e-06
15469,0.707
15470,0.0
15471,0.0062
15472,0.0
15473,0.0
15474,0.0
15475,0.000433
15476,0.00124
15477,0.0
15478,0.0
15479,0.0
15480,0.0
15481,0.0
15482,0.0
15483,2.47e-06
15484,0.445
15485,0.0
15486,0.0
15487,0.0
15488,0.0
15489,0.0
15490,0.155
15491,0.0
15492,0.0
15493,1.16e-06
15494,0.0
15495,0.0
15496,0.0
15497,5.98e-06
15498,0.000579
15499,0.0
15500,0.0
15501,2.37e-06
15502,0.0
15503,0.0
15504,5.98e-06
15505,0.0108
15506,0.0
15507,7.43e-05
15508,0.0
15509,2.69e-05
15510,0.0
15511,0.0
15512,0.0
15513,0.0
15514,2.57e-05
15515,1.83e-05
15516,0.0
15517,0.0
15518,1.61e-05
15519,0.0
15520,0.0
15521,0.0
15522,0.0
15523,0.0
15524,6.98e-05
15525,0.0
15526,0.0
15527,0.0
15528,0.0
15529,0.0
15530,0.0
15531,0.0
15532,0.0
15533,0.000519
15534,0.0645
15535,0.0
15536,0.000494
15537,0.0652
15538,0.0
15539,0.35
15540,0.0
15541,
15542,0.0
15543,0.35
15544,0.0652
15545,0.0
15546,0.0101
15547,8.06e-05
15548,3.77e-05
15549,0.0
15550,0.433
15551,1.21e-05
15552,0.0
15553,8.06e-05
15554,0.0
15555,0.433
15556,0.0
15557,0.0
15558,0.0724
15559,0.0
15560,0.0
15561,0.000108
15562,0.000108
15563,0.0
15564,0.0
15565,0.0
15566,1.21e-05
15567,0.0
15568,0.0159
15569,0.0
15570,0.00126
15571,0.0
15572,0.00174
15573,9.48e-05
15574,0.0
15575,0.0
15576,0.0
15577,0.0
15578,0.000331
15579,0.0
15580,0.0
15581,0.0
15582,0.0
15583,0.0
15584,0.0
15585,0.0
15586,0.0
15587,0.00143
15588,0.433
15589,0.769
15590,0.000453
15591,0.213
15592,3.47e-05
15593,0.0
15594,0.0
15595,0.0185
15596,0.0
15597,0.000133
15598,0.000133
15599,0.0
15600,0.0
15601,0.0
15602,0.0816
15603,1.71e-05
15604,0.0
15605,0.0
15606,7.32e-05
15607,0.0
15608,1.44e-05
15609,0.0
15610,1.65e-05
15611,0.0
15612,
15613,0.0
15614,0.0
15615,0.0
15616,0.0
15617,0.0
15618,0.0
15619,3.59e-05
15620,0.0
15621,0.0
15622,0.00481
15623,0.0
15624,0.0
15625,0.0
15626,0.0
15627,0.0
15628,0.0
15629,0.0
15630,0.0
15631,0.0
15632,0.00203
15633,0.0
15634,0.0108
15635,0.0
15636,0.171
15637,0.000422
15638,0.0
15639,0.0
15640,0.0
15641,1.15e-05
15642,0.0
15643,0.0151
15644,1.21e-05
15645,0.0
15646,0.00739
15647,3.47e-05
15648,0.0185
15649,0.0
15650,0.905
15651,0.39
15652,0.0254
15653,0.0
15654,0.0
15655,0.0
15656,0.0
15657,0.0
15658,0.000947
15659,0.0
15660,0.0
15661,0.312
15662,0.0
15663,0.76
15664,0.000181
15665,0.0
15666,0.0
15667,0.0
15668,0.0
15669,1.22e-06
15670,0.000119
15671,0.0
15672,0.0
15673,0.0
15674,2.64e-05
15675,0.0
15676,0.0
15677,0.000355
15678,0.0
15679,0.00488
15680,0.00219
15681,0.0
15682,1.44e-05
15683,3.77e-05
15684,0.00124
15685,0.0
15686,0.0
15687,1.22e-05
15688,0.0
15689,0.0
15690,0.0
15691,0.0
15692,0.00131
15693,0.838
15694,0.0
15695,0.0
15696,0.0
15697,0.0
15698,0.0
15699,0.0501
15700,0.0
15701,9.48e-05
15702,0.0
15703,0.0
15704,0.0
15705,0.00241
15706,0.0
15707,0.00178
15708,0.0
15709,0.00202
15710,0.0
15711,0.0
15712,0.0
15713,0.433
15714,0.000579
15715,0.0683
15716,0.0
15717,0.0
15718,0.0
15719,0.000579
15720,0.000579
15721,0.0
15722,0.0683
15723,0.0
15724,0.0
15725,0.000579
15726,0.0
15727,0.0
15728,0.0
15729,0.0
15730,0.0
15731,
15732,0.0
15733,4.81e-05
15734,0.0
15735,3.69e-06
15736,0.000148
15737,0.0
15738,0.0
15739,0.0
15740,0.0
15741,0.0
15742,0.0
15743,0.0
15744,0.0
15745,0.0
15746,0.0
15747,0.0
15748,0.000443
15749,1.11e-05
15750,0.0
15751,0.0
15752,0.469
15753,0.0
15754,7e-05
15755,0.0159
15756,0.0
15757,0.0
15758,3.47e-05
15759,0.00536
15760,0.0
15761,0.0
15762,0.0
15763,0.0
15764,0.0
15765,0.0
15766,0.0
15767,0.395
15768,0.0
15769,0.000228
15770,0.0219
15771,0.0
15772,0.842
15773,0.000127
15774,0.0813
15775,0.0
15776,0.0
15777,0.0
15778,0.0813
15779,0.0
15780,0.0
15781,0.0
15782,1.35e-06
15783,0.0106
15784,0.0
15785,0.844
15786,0.0185
15787,0.0
15788,0.814
15789,0.0
15790,0.0
15791,0.814
15792,3.4e-06
15793,0.0
15794,0.00126
15795,2.17e-06
15796,1.35e-06
15797,0.0
15798,0.0
15799,0.000103
15800,0.000154
15801,0.0
15802,0.00126
15803,0.0
15804,0.0
15805,0.0
15806,0.0
15807,0.101
15808,0.162
15809,
15810,0.0
15811,0.0
15812,0.0
15813,0.0
15814,0.0
15815,0.109
15816,0.849
15817,0.0
15818,0.0
15819,0.0
15820,1.35e-06
15821,0.0
15822,0.0
15823,0.0
15824,0.0
15825,0.000174
15826,0.0
15827,0.0
15828,0.000549
15829,4.56e-05
15830,0.0106
15831,0.347
15832,0.175
15833,8.11e-06
15834,2.07e-06
15835,0.0
15836,0.0
15837,0.0
15838,0.000215
15839,0.918
15840,
15841,0.0683
15842,1.31e-05
15843,0.0
15844,0.0
15845,0.000106
15846,0.000331
15847,0.0
15848,0.0
15849,0.0
15850,0.0
15851,0.0
15852,0.0
15853,
15854,0.0
15855,0.0
15856,0.0
15857,0.0
15858,0.0
15859,0.0
15860,1.96e-05
15861,0.00986
15862,2.63e-06
15863,0.0
15864,0.0
15865,0.0
15866,0.00104
15867,0.00012
15868,0.0
15869,0.0
15870,3.69e-06
15871,0.000353
15872,0.0258
15873,0.0
15874,0.76
15875,0.0
15876,0.000353
15877,1.35e-06
15878,0.0
15879,0.0
15880,0.0
15881,3.63e-05
15882,0.000174
15883,0.0
15884,
15885,0.0
15886,0.0
15887,0.000215
15888,0.000133
15889,0.0
15890,0.0
15891,0.0
15892,1.35e-06
15893,1.35e-06
15894,0.0
15895,0.0645
15896,7.43e-05
15897,1.96e-05
15898,0.0
15899,0.0
15900,0.0
15901,0.00241
15902,7.05e-06
15903,0.0
15904,0.0
15905,0.0
15906,5.48e-05
15907,0.0
15908,0.0
15909,0.0
15910,0.347
15911,0.562
15912,0.000135
15913,0.0
15914,9.7e-05
15915,0.0
15916,0.000106
15917,0.0
15918,0.0126
15919,0.0
15920,0.0
15921,0.0
15922,0.0
15923,0.0
15924,0.0
15925,0.0
15926,0.00174
15927,0.0
15928,0.0
15929,0.0
15930,0.838
15931,0.0
15932,0.0
15933,0.162
15934,0.00126
15935,0.0
15936,0.0
15937,0.0
15938,0.905
15939,0.0
15940,0.000813
15941,0.0
15942,0.0
15943,0.0
15944,0.0
15945,0.000181
15946,0.0
15947,7.64e-06
15948,0.0
15949,0.0
15950,0.0
15951,8.67e-06
15952,0.0
15953,0.00757
15954,0.0
15955,0.0
15956,
15957,0.0
15958,1.56e-06
15959,6.04e-05
15960,0.0
15961,0.0
15962,0.0307
15963,0.0258
15964,
15965,0.0
15966,2.82e-06
15967,2.63e-06
15968,3.32e-05
15969,0.922
15970,0.0
15971,0.175
15972,0.0
15973,0.000148
15974,0.0
15975,0.0803
15976,0.0
15977,0.0724
15978,0.00481
15979,4.07e-06
15980,0.0
15981,0.000119
15982,1.61e-05
15983,5.86e-05
15984,0.0
15985,0.0
15986,2.77e-06
15987,0.0
15988,0.0
15989,0.0
15990,0.0
15991,0.0
15992,0.0
15993,0.0
15994,0.0
15995,0.000135
15996,0.0
15997,0.0
15998,0.000127
15999,0.0
16000,0.000154
16001,0.0
16002,0.000106
16003,0.0
16004,0.0
16005,0.0
16006,0.0
16007,0.0
16008,0.00203
16009,0.0
16010,0.0
16011,0.0
16012,0.0
16013,0.00131
16014,0.0
16015,0.0
16016,0.0
16017,0.0
16018,0.0
16019,0.775
16020,0.0
16021,0.0
16022,0.0
16023,0.0
16024,0.00143
16025,0.0
16026,1.71e-05
16027,0.0
16028,0.0
16029,0.0
16030,1.71e-05
16031,0.0
16032,0.000148
16033,0.0
16034,0.0
16035,0.0
16036,0.0
16037,0.0
16038,0.00627
16039,
16040,0.0
16041,0.0
16042,6.22e-05
16043,0.0
16044,0.0
16045,0.0
16046,5.86e-05
16047,0.0258
16048,0.0
16049,2.62e-05
16050,0.0
16051,0.00184
16052,2.57e-05
16053,5.69e-06
16054,0.0
16055,5.35e-05
16056,0.0
16057,0.0
16058,2.22e-06
16059,0.0
16060,3.3e-06
16061,0.0
16062,0.0
16063,0.0
16064,
16065,0.0101
16066,0.0
16067,0.0
16068,4.52e-05
16069,0.0
16070,0.0
16071,0.000276
16072,0.0
16073,
16074,0.0
16075,3.45e-06
16076,0.0
16077,0.0
16078,0.00285
16079,0.000133
16080,6.3e-05
16081,1.66e-05
16082,0.0
16083,0.0
16084,0.0
16085,
16086,0.0
16087,0.0
16088,7.61e-06
16089,0.0
16090,0.0
16091,3.32e-05
16092,0.0
16093,0.0
16094,2.17e-06
16095,0.0
16096,0.0
16097,1.35e-06
16098,0.0106
16099,0.0
16100,0.0
16101,0.0
16102,0.0
16103,3.47e-05
16104,0.0
16105,0.000215
16106,0.0
16107,0.0
16108,0.0
16109,0.0
16110,0.0
16111,0.00157
16112,0.0
16113,0.0
16114,0.0
16115,7.87e-05
16116,0.0
16117,4.1e-06
16118,0.000406
16119,0.0
16120,3.06e-06
16121,0.0
16122,1.4e-05
16123,0.0
16124,0.0
16125,0.00125
16126,9.48e-05
16127,4.13e-06
16128,0.0
16129,0.0
16130,2.07e-06
16131,0.0
16132,0.0
16133,0.0
16134,0.0
16135,0.000148
16136,0.0
16137,0.0
16138,0.0
16139,1.26e-06
16140,0.000433
16141,0.0
16142,0.0
16143,0.0
16144,5.84e-06
16145,0.0
16146,0.000215
16147,0.0652
16148,0.0
16149,3.75e-05
16150,0.0
16151,0.335
16152,0.0
16153,2.55e-05
16154,2.07e-06
16155,0.0
16156,0.0
16157,0.0
16158,0.00184
16159,0.0
16160,0.000748
16161,0.0
16162,0.0
16163,0.0
16164,0.0
16165,0.0
16166,0.000106
16167,0.0
16168,0.0
16169,0.0
16170,0.0
16171,0.0
16172,0.0
16173,0.0
16174,0.0
16175,0.894
16176,
16177,0.0
16178,
16179,0.000355
16180,0.0
16181,0.0
16182,0.0
16183,0.0816
16184,0.00187
16185,0.0
16186,0.0
16187,0.0
16188,0.0407
16189,5.68e-06
16190,0.0
16191,0.811
16192,0.0
16193,0.0101
16194,0.000813
16195,0.0
16196,0.0
16197,0.0
16198,0.0
16199,0.0
16200,0.0
16201,0.0106
16202,2.57e-05
16203,4.1e-06
16204,0.0
16205,0.000106
16206,0.0
16207,0.0
16208,0.0
16209,0.0
16210,0.0
16211,0.00143
16212,0.0
16213,0.0
16214,0.0
16215,1.26e-06
16216,0.0
16217,0.0
16218,0.0
16219,0.0
16220,0.0
16221,1.83e-05
16222,0.0
16223,0.0
16224,0.0
16225,0.335
16226,1.17e-05
16227,0.0
16228,1.71e-05
16229,0.0
16230,0.0
16231,3.46e-06
16232,1.65e-05
16233,0.0
16234,0.0151
16235,0.00598
16236,0.0
16237,0.0
16238,8.33e-06
16239,0.0
16240,0.01
16241,0.0683
16242,0.0
16243,0.000355
16244,0.0
16245,0.0
16246,0.0
16247,0.0
16248,0.0
16249,0.0
16250,0.0
16251,0.0
16252,0.00986
16253,6.98e-05
16254,9.26e-05
16255,0.0
16256,0.0
16257,0.0
16258,7.05e-06
16259,0.000389
16260,0.0404
16261,0.0
16262,0.0
16263,2.22e-06
16264,0.0
16265,2.63e-06
16266,0.0
16267,0.0
16268,0.0
16269,0.0
16270,0.0
16271,0.0
16272,0.0
16273,0.01
16274,0.0
16275,0.0
16276,0.0
16277,0.0
16278,0.0
16279,0.0
16280,1.03e-06
16281,0.0
16282,0.00187
16283,1.07e-05
16284,0.000181
16285,0.0
16286,0.0
16287,0.000443
16288,0.0
16289,0.0
16290,0.0
16291,0.000187
16292,0.0
16293,0.0
16294,0.0
16295,0.0
16296,0.0645
16297,0.0
16298,0.0
16299,5.7e-05
16300,0.0
16301,0.0
16302,0.00986
16303,0.0
16304,0.0
16305,4.56e-05
16306,0.0
16307,0.00184
16308,0.0
16309,0.0
16310,0.0
16311,0.0
16312,0.838
16313,0.0
16314,0.0
16315,3.02e-05
16316,0.0
16317,0.0
16318,0.0
16319,0.0
16320,0.0
16321,0.0
16322,4.47e-06
16323,
16324,0.0652
16325,0.0
16326,0.0266
16327,0.0
16328,0.00977
16329,0.0126
16330,0.0
16331,0.0
16332,0.0
16333,0.0
16334,9.7e-05
16335,0.175
16336,0.0
16337,0.0
16338,0.0
16339,0.0
16340,0.0
16341,9.7e-05
16342,0.000307
16343,0.0
16344,4.44e-05
16345,0.00012
16346,1.35e-06
16347,0.000215
16348,0.0
16349,0.421
16350,0.000579
16351,0.000307
16352,5.92e-06
16353,0.0
16354,0.00012
16355,0.0
16356,0.0
16357,0.0
16358,0.0
16359,0.0
16360,0.0
16361,0.0032
16362,3.63e-05
16363,0.0
16364,0.0
16365,0.000238
16366,0.0
16367,0.0
16368,0.0
16369,0.0
16370,0.0
16371,0.0
16372,0.0
16373,2.35e-06
16374,0.0
16375,1.66e-05
16376,0.395
16377,0.0
16378,4.17e-06
16379,3.06e-06
16380,0.0
16381,
16382,0.0
16383,0.0
16384,0.0
16385,0.0
16386,0.0
16387,0.0
16388,0.0
16389,0.0
16390,0.000579
16391,0.0
16392,0.0
16393,1.03e-06
16394,2.07e-06
16395,5.48e-05
16396,0.0
16397,0.000453
16398,0.0
16399,0.0
16400,0.0
16401,1.26e-06
16402,0.0892
16403,0.0
16404,0.0
16405,0.0
16406,0.0
16407,0.0
16408,0.0
16409,0.00143
16410,2.77e-06
16411,0.0467
16412,0.0
16413,4.43e-05
16414,0.0
16415,1.19e-06
16416,0.0
16417,0.000549
16418,1.31e-05
16419,0.0
16420,0.0
16421,0.0
16422,0.00133
16423,0.000343
16424,0.0
16425,0.000684
16426,4.01e-06
16427,0.0
16428,0.0
16429,0.0
16430,8.81e-06
16431,0.0
16432,0.0
16433,0.0
16434,0.0
16435,0.0
16436,0.000187
16437,0.0
16438,0.0
16439,0.00031
16440,0.0
16441,0.0
16442,0.0
16443,0.0
16444,1.65e-05
16445,0.0
16446,0.0
16447,0.0
16448,0.0
16449,0.0
16450,0.0
16451,0.0
16452,0.0
16453,0.0
16454,2.17e-06
16455,1.22e-05
16456,1.13e-06
16457,0.0
16458,0.0
16459,0.00819
16460,0.0
16461,0.0
16462,0.000406
16463,6.98e-05
16464,1.53e-06
16465,1.15e-05
16466,7.05e-06
16467,0.0
16468,0.0
16469,0.0
16470,1.15e-05
16471,0.0
16472,0.0
16473,7.05e-06
16474,0.0
16475,0.0
16476,0.0
16477,0.00131
16478,0.0151
16479,0.0
16480,0.0
16481,0.0
16482,0.0
16483,0.0
16484,0.000422
16485,0.0
16486,9.26e-05
16487,0.00118
16488,0.000215
16489,0.0
16490,0.0
16491,0.0
16492,0.0
16493,0.0
16494,2.17e-06
16495,3.47e-05
16496,5.04e-05
16497,2.17e-06
16498,0.0
16499,3.47e-05
16500,0.0
16501,0.0
16502,0.0
16503,0.0
16504,0.0
16505,0.00481
16506,0.0
16507,0.0
16508,0.0
16509,0.0
16510,0.0
16511,0.0
16512,0.0
16513,1.46e-05
16514,0.171
16515,0.00627
16516,0.00986
16517,0.00878
16518,4.07e-06
16519,0.0
16520,0.421
16521,0.0
16522,0.0
16523,1.65e-05
16524,0.0
16525,0.0
16526,0.0
16527,0.0
16528,0.0
16529,0.0
16530,0.0
16531,0.0
16532,0.0
16533,0.0
16534,0.0
16535,0.0
16536,0.0
16537,0.0
16538,0.0
16539,0.0
16540,0.0
16541,0.000215
16542,0.0
16543,0.0
16544,1.35e-06
16545,0.00604
16546,0.0106
16547,7.43e-05
16548,0.0
16549,0.000154
16550,0.433
16551,0.0
16552,0.769
16553,2.17e-06
16554,1.35e-06
16555,0.0
16556,5.04e-05
16557,0.0
16558,0.0
16559,0.00716
16560,0.00604
16561,1.26e-06
16562,0.0
16563,0.0
16564,0.0
16565,0.00017
16566,0.00017
16567,0.0
16568,0.0
16569,0.000215
16570,0.0
16571,
16572,0.0
16573,0.0
16574,0.0
16575,0.0
16576,0.0
16577,7.05e-06
16578,0.0
16579,0.0
16580,0.00017
16581,0.00604
16582,0.0
16583,0.0
16584,0.0
16585,0.0
16586,0.0
16587,0.0
16588,0.0
16589,0.0
16590,1.78e-05
16591,0.201
16592,0.0
16593,0.0
16594,5.39e-05
16595,0.0
16596,0.0
16597,0.0
16598,0.0
16599,0.0
16600,8.9e-06
16601,0.0
16602,0.0
16603,0.000307
16604,0.335
16605,0.0
16606,1.56e-06
16607,2.14e-05
16608,6.04e-05
16609,0.0
16610,0.00598
16611,0.0
16612,1.12e-06
16613,0.0724
16614,0.000421
16615,0.0
16616,7.61e-06
16617,0.0
16618,0.00131
16619,
16620,1.78e-05
16621,0.0
16622,0.0
16623,0.0
16624,0.0
16625,1.88e-05
16626,6.34e-06
16627,0.0
16628,2.62e-05
16629,0.0
16630,0.0
16631,0.0
16632,0.0
16633,0.0
16634,0.0
16635,0.0
16636,0.00604
16637,0.0
16638,0.0
16639,0.0159
16640,0.0
16641,0.0
16642,0.0
16643,0.0
16644,0.0
16645,0.0
16646,0.0
16647,0.000423
16648,0.0
16649,0.811
16650,3.59e-05
16651,4.96e-06
16652,0.0
16653,0.0
16654,0.0087
16655,2.57e-05
16656,0.00124
16657,0.0
16658,0.000103
16659,0.0
16660,0.000327
16661,0.00202
16662,1.65e-05
16663,0.00278
16664,1.4e-06
16665,2.06e-06
16666,0.0
16667,0.0
16668,0.0
16669,0.0178
16670,0.0
16671,0.0
16672,0.0
16673,0.0
16674,0.0
16675,0.0
16676,0.0
16677,0.0
16678,0.0
16679,0.0
16680,0.0
16681,0.0
16682,0.0
16683,0.0
16684,0.0
16685,0.0
16686,0.0
16687,8.67e-06
16688,0.469
16689,0.00372
16690,1.6e-05
16691,0.00372
16692,1.6e-05
16693,0.0
16694,2.78e-06
16695,0.0
16696,4.52e-05
16697,0.000152
16698,0.000215
16699,3.06e-06
16700,0.00294
16701,0.0
16702,0.000536
16703,0.0
16704,
16705,0.0
16706,1.11e-05
16707,0.0
16708,0.0
16709,1.11e-05
16710,0.00604
16711,0.0106
16712,0.0
16713,0.0
16714,0.0514
16715,0.0
16716,0.0
16717,0.0
16718,4.03e-05
16719,3.59e-05
16720,2.17e-06
16721,0.000215
16722,3.47e-05
16723,0.0
16724,1.66e-05
16725,4.03e-05
16726,0.0
16727,0.0
16728,0.0
16729,0.0
16730,
16731,0.0
16732,0.0
16733,0.0
16734,0.0
16735,0.0
16736,0.0032
16737,0.331
16738,0.0
16739,0.0
16740,0.0032
16741,0.0
16742,0.0
16743,1.11e-05
16744,0.0
16745,0.0
16746,0.0
16747,0.000215
16748,0.0
16749,0.00233
16750,0.0
16751,0.0
16752,0.0
16753,0.000193
16754,0.0
16755,3.26e-05
16756,0.0
16757,0.0
16758,0.0087
16759,0.0
16760,0.0
16761,6.22e-05
16762,1.13e-05
16763,0.0
16764,0.0
16765,6.3e-05
16766,0.0
16767,0.0
16768,0.0
16769,0.000225
16770,0.0016
16771,0.469
16772,0.0
16773,0.0
16774,0.0
16775,0.0
16776,0.369
16777,0.0
16778,0.0
16779,0.0
16780,0.0
16781,0.0
16782,0.0
16783,0.0
16784,3.75e-05
16785,0.0
16786,1.4e-06
16787,0.0
16788,0.0
16789,3.59e-05
16790,0.000579
16791,0.0
16792,7.05e-06
16793,0.0
16794,0.0
16795,0.00739
16796,0.00131
16797,0.0
16798,0.0
16799,0.0032
16800,0.0
16801,0.0
16802,1.44e-05
16803,0.0
16804,0.0
16805,0.0
16806,4.24e-06
16807,0.562
16808,0.000883
16809,0.00241
16810,0.0
16811,0.0
16812,1.11e-05
16813,4.24e-06
16814,0.0
16815,2.64e-05
16816,3.59e-05
16817,0.000549
16818,0.0
16819,0.0
16820,0.0
16821,0.0
16822,0.01
16823,0.0
16824,0.0
16825,0.0
16826,0.0
16827,0.0
16828,0.0
16829,0.0
16830,0.0
16831,8.67e-06
16832,0.00536
16833,0.0
16834,0.335
16835,0.0
16836,0.00174
16837,4.05e-06
16838,8.9e-06
16839,0.0
16840,0.175
16841,0.433
16842,1.09e-06
16843,0.0
16844,0.0
16845,0.0
16846,0.000148
16847,0.0
16848,0.0
16849,0.0
16850,6e-05
16851,0.0
16852,0.0
16853,1.12e-06
16854,0.0
16855,0.0
16856,0.0
16857,0.0
16858,0.0
16859,8.11e-06
16860,0.0
16861,0.0
16862,0.0
16863,0.0
16864,8.06e-05
16865,0.049
16866,0.0
16867,0.0
16868,0.0
16869,0.0
16870,2.63e-06
16871,4.47e-06
16872,0.0
16873,1.35e-06
16874,6.99e-05
16875,0.0
16876,0.0
16877,2.44e-05
16878,0.01
16879,0.0
16880,3.75e-05
16881,0.0
16882,0.0
16883,0.0
16884,2.55e-05
16885,0.0
16886,0.0
16887,1.4e-06
16888,0.0
16889,9.1e-06
16890,0.00294
16891,0.213
16892,0.0
16893,3.4e-06
16894,1.4e-06
16895,0.0
16896,0.0
16897,3.4e-06
16898,0.0
16899,0.0
16900,0.0
16901,4.26e-05
16902,4.03e-05
16903,0.0178
16904,2.21e-06
16905,0.0
16906,0.00604
16907,0.0
16908,0.0
16909,0.000433
16910,0.0266
16911,0.0
16912,0.0
16913,0.0
16914,0.0
16915,0.0
16916,0.0
16917,0.0
16918,0.0
16919,0.0
16920,0.0
16921,
16922,0.0
16923,0.0
16924,0.0
16925,0.0
16926,0.0
16927,0.0
16928,0.00126
16929,0.562
16930,0.000579
16931,0.335
16932,3.59e-05
16933,0.0
16934,0.0
