,tempo
2151,142.007
2152,139.974
2153,128.009
2154,146.034
2155,155.738
2156,160.042
2157,81.465
2158,125.983
2159,74.351
2160,159.517
2161,162.991
2162,162.948
2163,147.031
2164,140.039
2165,135.056
2166,135.056
2167,135.056
2168,95.043
2169,74.946
2170,142.04
2171,140.958
2172,147.982
2173,155.05
2174,112.985
2175,150.009
2176,191.971
2177,141.995
2178,84.931
2179,141.888
2180,99.993
2181,127.96
2182,127.96
2183,99.993
2184,150.992
2185,119.996
2186,95.387
2187,93.431
2188,155.096
2189,
2190,81.817
2191,134.021
2192,137.993
2193,151.987
2194,149.004
2195,111.519
2196,140.063
2197,140.003
2198,140.013
2199,165.995
2200,93.016
2201,140.063
2202,87.009
2203,149.004
2204,76.503
2205,125.023
2206,155.005
2207,125.009
2208,159.966
2209,81.618
2210,105.989
2211,81.193
2212,95.879
2213,139.793
2214,155.05
2215,151.486
2216,99.034
2217,121.927
2218,145.062
2219,94.017
2220,184.194
2221,134.021
2222,129.956
2223,145.062
2224,139.951
2225,113.088
2226,136.982
2227,174.034
2228,140.068
2229,138.055
2230,115.007
2231,144.033
2232,129.983
2233,141.882
2234,85.433
2235,78.021
2236,150.089
2237,140.954
2238,121.949
2239,131.01
2240,135.679
2241,149.293
2242,83.507
2243,113.47
2244,139.979
2245,92.928
2246,173.996
2247,127.991
2248,127.999
2249,156.958
2250,126.392
2251,75.012
2252,179.974
2253,85.018
2254,90.066
2255,118.223
2256,126.002
2257,140.935
2258,87.353
2259,93.431
2260,102.91
2261,82.008
2262,119.099
2263,120.013
2264,136.041
2265,101.008
2266,92.78
2267,139.973
2268,130.036
2269,160.951
2270,140.064
2271,159.998
2272,150.008
2273,149.962
2274,139.086
2275,167.909
2276,142.113
2277,102.456
2278,163.104
2279,170.004
2280,134.042
2281,125.978
2282,128.225
2283,76.972
2284,83.828
2285,86.009
2286,92.506
2287,142.113
2288,135.033
2289,139.952
2290,134.068
2291,123.906
2292,86.009
2293,80.064
2294,143.01
2295,169.03
2296,125.03
2297,141.97
2298,124.921
2299,142.037
2300,173.585
2301,95.017
2302,95.017
2303,154.983
2304,89.853
2305,153.068
2306,130.583
2307,150.992
2308,95.074
2309,88.435
2310,81.465
2311,81.465
2312,169.973
2313,98.986
2314,123.066
2315,119.996
2316,130.021
2317,97.062
2318,
2319,207.982
2320,145.914
2321,171.921
2322,130.012
2323,173.948
2324,145.067
2325,81.817
2326,77.878
2327,100.028
2328,134.972
2329,135.995
2330,196.043
2331,160.004
2332,139.63
2333,129.903
2334,134.032
2335,143.013
2336,157.153
2337,159.94
2338,140.0
2339,141.034
2340,172.104
2341,91.992
2342,144.186
2343,145.91
2344,140.045
2345,139.999
2346,
2347,132.055
2348,155.008
2349,100.541
2350,
2351,128.037
2352,120.009
2353,163.071
2354,101.012
2355,130.028
2356,101.012
2357,140.063
2358,97.981
2359,111.997
2360,140.063
2361,111.997
2362,143.069
2363,135.034
2364,125.005
2365,95.004
2366,105.25
2367,97.949
2368,102.94
2369,89.853
2370,142.04
2371,140.078
2372,136.297
2373,136.022
2374,130.09
2375,149.935
2376,128.034
2377,138.024
2378,146.129
2379,126.073
2380,145.041
2381,144.994
2382,118.037
2383,84.999
2384,117.003
2385,78.021
2386,127.977
2387,140.032
2388,151.923
2389,124.08
2390,74.473
2391,150.059
2392,123.968
2393,177.962
2394,120.039
2395,81.956
2396,94.014
2397,125.006
2398,116.96
2399,129.014
2400,
2401,129.993
2402,169.973
2403,145.004
2404,116.879
2405,99.978
2406,98.023
2407,140.058
2408,83.964
2409,90.052
2410,75.012
2411,126.77
2412,95.074
2413,118.003
2414,119.999
2415,138.064
2416,128.815
2417,142.086
2418,143.013
2419,92.506
2420,139.991
2421,143.01
2422,150.133
2423,164.005
2424,135.033
2425,169.03
2426,115.021
2427,136.97
2428,100.414
2429,79.119
2430,183.114
2431,84.281
2432,127.999
2433,144.994
2434,121.927
2435,117.384
2436,135.679
2437,127.999
2438,117.384
2439,148.02
2440,93.372
2441,154.943
2442,162.991
2443,133.992
2444,124.09
2445,76.999
2446,146.04
2447,140.065
2448,162.948
2449,120.058
2450,191.971
2451,82.309
2452,149.909
2453,140.055
2454,110.953
2455,100.017
2456,140.002
2457,99.977
2458,146.976
2459,
2460,140.053
2461,98.986
2462,119.969
2463,145.169
2464,98.21
2465,76.997
2466,90.076
2467,154.976
2468,139.864
2469,80.015
2470,83.226
2471,135.995
2472,160.051
2473,91.964
2474,77.532
2475,126.972
2476,80.307
2477,116.166
2478,147.031
2479,142.959
2480,165.117
2481,139.059
2482,141.975
2483,177.997
2484,141.97
2485,147.982
2486,130.009
2487,154.981
2488,135.038
2489,100.003
2490,88.964
2491,88.031
2492,99.999
2493,130.032
2494,142.929
2495,140.013
2496,160.073
2497,179.974
2498,124.987
2499,145.038
2500,131.194
2501,124.991
2502,149.97
2503,139.891
2504,93.431
2505,180.917
2506,130.007
2507,135.001
2508,127.05
2509,75.474
2510,98.043
2511,129.957
2512,145.063
2513,126.008
2514,80.032
2515,127.983
2516,118.04
2517,86.003
2518,80.031
2519,180.206
2520,111.959
2521,154.964
2522,145.059
2523,153.06
2524,154.983
2525,130.019
2526,129.938
2527,159.985
2528,74.982
2529,142.046
2530,160.035
2531,131.792
2532,88.834
2533,79.993
2534,
2535,164.974
2536,124.018
2537,155.157
2538,162.861
2539,113.497
2540,144.991
2541,78.025
2542,129.953
2543,147.899
2544,91.344
2545,105.989
2546,139.086
2547,140.022
2548,139.63
2549,176.004
2550,157.938
2551,135.042
2552,128.981
2553,142.037
2554,146.129
2555,123.146
2556,76.972
2557,83.903
2558,129.983
2559,141.894
2560,153.993
2561,134.923
2562,139.913
2563,96.004
2564,79.992
2565,100.541
2566,144.058
2567,147.004
2568,80.015
2569,160.147
2570,143.943
2571,140.016
2572,141.991
2573,140.081
2574,141.995
2575,87.364
2576,165.995
2577,122.991
2578,139.92
2579,150.992
2580,160.011
2581,148.108
2582,116.84
2583,127.05
2584,74.017
2585,
2586,151.987
2587,142.035
2588,79.992
2589,140.003
2590,149.293
2591,81.817
2592,144.988
2593,
2594,118.836
2595,127.981
2596,122.947
2597,155.02
2598,115.007
2599,140.003
2600,176.015
2601,90.494
2602,104.991
2603,157.083
2604,125.948
2605,175.954
2606,140.042
2607,149.962
2608,127.984
2609,107.356
2610,155.738
2611,94.932
2612,192.099
2613,149.996
2614,160.004
2615,120.055
2616,135.879
2617,105.052
2618,131.9
2619,127.076
2620,111.519
2621,141.971
2622,159.987
2623,
2624,133.954
2625,80.064
2626,170.067
2627,119.054
2628,123.503
2629,131.05
2630,75.491
2631,124.08
2632,89.875
2633,81.539
2634,127.08
2635,97.988
2636,130.985
2637,68.995
2638,167.909
2639,159.998
2640,133.053
2641,95.043
2642,84.022
2643,
2644,128.009
2645,130.064
2646,87.353
2647,130.169
2648,149.991
2649,134.068
2650,81.404
2651,159.949
2652,129.983
2653,145.929
2654,
2655,129.956
2656,100.002
2657,173.585
2658,137.767
2659,160.032
2660,118.012
2661,77.031
2662,101.008
2663,140.954
2664,132.055
2665,87.353
2666,173.585
2667,173.585
2668,202.015
2669,119.985
2670,125.009
2671,153.068
2672,95.967
2673,144.973
2674,85.018
2675,96.943
2676,82.996
2677,77.497
2678,110.984
2679,150.068
2680,80.972
2681,75.445
2682,181.444
2683,74.351
2684,82.008
2685,89.977
2686,150.009
2687,72.57
2688,143.027
2689,170.115
2690,163.806
2691,144.038
2692,145.972
2693,177.978
2694,100.007
2695,93.016
2696,136.982
2697,151.937
2698,135.994
2699,148.054
2700,150.011
2701,140.053
2702,130.169
2703,140.053
2704,99.026
2705,143.01
2706,124.08
2707,180.064
2708,127.99
2709,161.808
2710,125.983
2711,76.997
2712,139.086
2713,155.008
2714,130.117
2715,80.305
2716,138.015
2717,135.97
2718,140.02
2719,98.43
2720,116.166
2721,164.009
2722,129.983
2723,155.096
2724,121.845
2725,175.954
2726,124.045
2727,77.532
2728,147.984
2729,79.165
2730,127.999
2731,162.861
2732,153.947
2733,
2734,160.052
2735,123.017
2736,132.936
2737,149.935
2738,133.952
2739,157.153
2740,105.955
2741,137.767
2742,101.008
2743,124.008
2744,177.978
2745,149.937
2746,207.982
2747,119.994
2748,180.206
2749,139.976
2750,140.022
2751,143.078
2752,143.95
2753,80.031
2754,125.03
2755,129.954
2756,143.477
2757,131.9
2758,130.012
2759,151.901
2760,189.891
2761,140.058
2762,70.022
2763,140.081
2764,110.573
2765,87.009
2766,119.996
2767,139.919
2768,90.01
2769,169.961
2770,95.295
2771,135.033
2772,125.012
2773,139.952
2774,75.422
2775,80.307
2776,79.119
2777,144.058
2778,136.022
2779,153.848
2780,94.577
2781,77.537
2782,74.949
2783,88.964
2784,155.007
2785,192.099
2786,71.994
2787,139.995
2788,123.066
2789,144.019
2790,95.746
2791,82.996
2792,108.003
2793,125.023
2794,129.992
2795,104.998
2796,180.206
2797,134.979
2798,132.01
2799,125.948
2800,173.948
2801,142.959
2802,138.015
2803,148.991
2804,107.934
2805,145.041
2806,125.008
2807,104.025
2808,140.064
2809,81.114
2810,
2811,120.08
2812,84.98
2813,124.987
2814,135.679
2815,130.218
2816,129.957
2817,153.157
2818,126.94
2819,141.971
2820,129.829
2821,129.829
2822,144.043
2823,77.031
2824,125.005
2825,129.979
2826,154.187
2827,141.004
2828,147.125
2829,162.839
2830,141.971
2831,137.945
2832,123.906
2833,129.829
2834,123.146
2835,145.929
2836,150.133
2837,155.007
2838,77.031
2839,160.052
2840,86.02
2841,136.297
2842,135.994
2843,147.125
2844,127.05
2845,130.003
2846,75.025
2847,94.932
2848,148.28
2849,75.932
2850,79.351
2851,65.538
2852,154.964
2853,173.962
2854,80.87
2855,124.921
2856,93.431
2857,121.927
2858,115.021
2859,160.035
2860,140.958
2861,99.961
2862,93.016
2863,162.948
2864,77.537
2865,99.027
2866,70.056
2867,142.096
2868,126.178
2869,126.392
2870,176.004
2871,137.945
2872,128.815
2873,145.045
2874,169.982
2875,154.853
2876,97.981
2877,92.899
2878,80.015
2879,84.281
2880,75.012
2881,148.28
2882,159.801
2883,154.853
2884,77.005
2885,148.088
2886,159.801
2887,115.69
2888,94.014
2889,154.853
2890,130.117
2891,120.058
2892,136.919
2893,133.952
2894,176.015
2895,137.993
2896,127.96
2897,134.068
2898,95.967
2899,
2900,113.47
2901,157.016
2902,168.112
2903,157.016
2904,
2905,168.112
2906,133.954
2907,120.042
2908,95.017
2909,129.954
2910,145.004
2911,91.03
2912,105.955
2913,150.063
2914,167.421
2915,146.137
2916,145.914
2917,160.223
2918,143.95
2919,135.056
2920,125.94
2921,106.869
2922,124.887
2923,99.96
2924,144.973
2925,140.003
2926,91.97
2927,80.082
2928,143.013
2929,146.93
2930,134.042
2931,74.949
2932,138.024
2933,142.006
2934,
2935,124.991
2936,139.995
2937,144.994
2938,128.112
2939,143.027
2940,149.909
2941,144.038
2942,144.994
2943,128.112
2944,158.896
2945,140.011
2946,123.066
2947,144.033
2948,90.494
2949,129.957
2950,79.119
2951,122.0
2952,80.972
2953,77.523
2954,137.767
2955,143.01
2956,151.894
2957,125.994
2958,129.956
2959,125.983
2960,127.999
2961,125.994
2962,195.918
2963,76.01
2964,141.004
2965,144.991
2966,75.023
2967,101.008
2968,112.347
2969,139.911
2970,142.007
2971,170.004
2972,95.043
2973,114.995
2974,125.983
2975,139.958
2976,159.966
2977,164.957
2978,142.035
2979,84.98
2980,140.007
2981,140.003
2982,120.08
2983,141.914
2984,125.005
2985,146.036
2986,155.086
2987,155.055
2988,165.736
2989,80.082
2990,92.78
2991,100.14
2992,118.981
2993,132.054
2994,128.914
2995,128.914
2996,78.534
2997,140.053
2998,107.356
2999,123.066
3000,138.672
3001,135.994
3002,71.994
3003,90.494
3004,139.793
3005,139.793
3006,76.305
3007,118.012
3008,107.995
3009,107.995
3010,107.018
3011,123.028
3012,151.937
3013,100.026
3014,149.804
3015,180.291
3016,134.972
3017,120.082
3018,161.808
3019,144.991
3020,174.006
3021,100.541
3022,139.793
3023,139.059
3024,75.474
3025,84.902
3026,94.994
3027,115.007
3028,120.039
3029,130.017
3030,142.027
3031,144.973
3032,161.989
3033,192.099
3034,141.007
3035,128.063
3036,95.079
3037,176.004
3038,145.063
3039,128.16
3040,100.003
3041,139.995
3042,107.995
3043,118.003
3044,147.988
3045,135.994
3046,80.082
3047,100.14
3048,132.054
3049,161.997
3050,98.21
3051,127.051
3052,207.982
3053,76.01
3054,128.16
3055,141.975
3056,122.803
3057,122.803
3058,128.805
3059,127.99
3060,94.577
3061,140.0
3062,144.033
3063,142.791
3064,137.994
3065,91.964
3066,127.977
3067,150.024
3068,149.996
3069,138.015
3070,162.898
3071,161.993
3072,141.037
3073,79.165
3074,114.009
3075,168.097
3076,133.503
3077,83.964
3078,110.573
3079,77.005
3080,87.009
3081,140.029
3082,139.958
3083,151.901
3084,168.112
3085,87.955
3086,145.914
3087,123.066
3088,146.129
3089,181.94
3090,108.003
3091,131.05
3092,100.001
3093,162.966
3094,81.193
3095,141.882
3096,76.999
3097,140.055
3098,127.998
3099,119.705
3100,123.968
3101,142.039
3102,
3103,124.09
3104,130.019
3105,159.998
3106,131.036
3107,150.024
3108,89.977
3109,138.064
3110,89.911
3111,148.991
3112,132.054
3113,74.999
3114,116.84
3115,94.978
3116,98.451
3117,140.071
3118,85.042
3119,119.985
3120,100.017
3121,140.053
3122,71.994
3123,90.494
3124,139.995
3125,123.028
3126,135.005
3127,147.031
3128,107.995
3129,97.993
3130,147.009
3131,142.007
3132,123.028
3133,127.931
3134,120.08
3135,130.007
3136,135.005
3137,127.956
3138,110.573
3139,162.898
3140,77.005
3141,77.005
3142,97.993
3143,108.003
3144,81.618
3145,130.007
3146,146.036
3147,157.938
3148,91.035
3149,97.981
3150,85.512
3151,139.911
3152,139.911
3153,93.034
3154,201.8
3155,100.14
3156,98.21
3157,91.048
3158,140.063
3159,91.964
3160,160.058
3161,135.033
3162,151.901
3163,113.088
3164,144.988
3165,173.962
3166,92.466
3167,142.078
3168,
3169,151.957
3170,127.051
3171,133.053
3172,159.949
3173,162.214
3174,124.887
3175,80.015
3176,140.042
3177,110.573
3178,134.979
3179,139.991
3180,120.055
3181,130.064
3182,142.948
3183,136.97
3184,150.008
3185,128.033
3186,96.004
3187,142.086
3188,160.009
3189,150.063
3190,139.954
3191,140.042
3192,140.003
3193,146.034
3194,132.055
3195,134.979
3196,139.991
3197,120.055
3198,89.984
3199,147.988
3200,160.062
3201,149.972
3202,149.804
3203,149.231
3204,119.994
3205,153.068
3206,
3207,87.998
3208,87.998
3209,175.954
3210,149.804
3211,127.984
3212,127.983
3213,157.083
3214,163.806
3215,125.03
3216,140.042
3217,79.119
3218,84.999
3219,130.003
3220,74.017
3221,
3222,153.028
3223,130.049
3224,76.503
3225,154.187
3226,92.928
3227,144.994
3228,94.994
3229,158.896
3230,133.053
3231,81.012
3232,143.922
3233,120.039
3234,93.016
3235,125.983
3236,77.537
3237,166.126
3238,136.97
3239,167.022
3240,164.957
3241,135.337
3242,95.967
3243,126.94
3244,155.008
3245,139.833
3246,100.015
3247,138.015
3248,163.827
3249,124.987
3250,161.993
3251,83.964
3252,163.806
3253,131.01
3254,135.679
3255,141.991
3256,157.153
3257,98.011
3258,74.999
3259,76.069
3260,153.899
3261,179.974
3262,95.967
3263,105.052
3264,139.913
3265,179.974
3266,137.945
3267,
3268,169.982
3269,146.034
3270,109.004
3271,147.752
3272,145.914
3273,174.006
3274,144.033
3275,145.062
3276,139.995
3277,139.793
3278,123.066
3279,174.006
3280,132.125
3281,90.494
3282,87.353
3283,71.994
3284,92.78
3285,87.353
3286,136.173
3287,108.003
3288,159.961
3289,129.983
3290,118.223
3291,124.038
3292,100.14
3293,123.503
3294,100.019
3295,103.956
3296,123.984
3297,142.096
3298,129.903
3299,173.948
3300,173.996
3301,140.007
3302,153.068
3303,153.993
3304,79.119
3305,174.006
3306,150.024
3307,97.988
3308,140.063
3309,176.015
3310,127.05
3311,68.995
3312,127.991
3313,139.951
3314,181.982
3315,129.953
3316,180.917
3317,98.986
3318,79.745
3319,99.925
3320,175.954
3321,110.953
3322,145.972
3323,138.672
3324,100.003
3325,145.062
3326,144.058
3327,119.969
3328,119.991
3329,129.847
3330,118.836
3331,143.477
3332,
3333,150.007
3334,149.92
3335,100.14
3336,126.178
3337,97.994
3338,158.424
3339,153.131
3340,160.946
3341,79.993
3342,160.946
3343,139.967
3344,145.063
3345,123.964
3346,119.996
3347,140.081
3348,138.055
3349,100.541
3350,87.955
3351,167.923
3352,153.947
3353,154.983
3354,115.007
3355,130.346
3356,146.93
3357,95.034
3358,118.04
3359,158.896
3360,137.809
3361,162.948
3362,159.966
3363,134.021
3364,135.038
3365,136.078
3366,95.953
3367,130.012
3368,159.922
3369,141.888
3370,139.954
3371,149.937
3372,126.073
3373,140.888
3374,129.979
3375,160.042
3376,82.008
3377,147.026
3378,84.999
3379,83.903
3380,150.089
3381,134.022
3382,132.055
3383,95.074
3384,140.002
3385,169.685
3386,160.073
3387,125.03
3388,151.987
3389,
3390,118.012
3391,103.974
3392,140.058
3393,123.426
3394,81.817
3395,160.414
3396,119.985
3397,133.053
3398,145.054
3399,122.08
3400,151.987
3401,130.169
3402,157.083
3403,120.012
3404,135.005
3405,125.006
3406,120.033
3407,161.993
3408,174.034
3409,100.027
3410,123.426
3411,135.994
3412,111.983
3413,88.031
3414,174.006
3415,159.107
3416,142.007
3417,128.063
3418,136.97
3419,127.931
3420,136.078
3421,157.016
3422,140.053
3423,154.853
3424,154.853
3425,174.006
3426,144.033
3427,140.053
3428,71.994
3429,90.494
3430,127.999
3431,144.991
3432,148.02
3433,82.433
3434,153.131
3435,81.465
3436,
3437,142.948
3438,124.08
3439,120.08
3440,130.009
3441,128.033
3442,90.076
3443,149.042
3444,140.022
3445,78.021
3446,142.028
3447,135.034
3448,141.99
3449,179.974
3450,87.353
3451,149.004
3452,92.78
3453,98.21
3454,101.91
3455,98.21
3456,146.036
3457,145.972
3458,129.02
3459,134.972
3460,163.241
3461,155.738
3462,129.02
3463,134.972
3464,94.014
3465,82.642
3466,157.938
3467,139.983
3468,124.008
3469,75.012
3470,136.173
3471,161.989
3472,81.468
3473,141.97
3474,114.009
3475,137.809
3476,94.699
3477,125.009
3478,130.028
3479,144.033
3480,89.984
3481,80.064
3482,150.062
3483,115.284
3484,112.001
3485,161.989
3486,125.009
3487,103.369
3488,87.998
3489,162.861
3490,105.052
3491,128.034
3492,111.519
3493,150.063
3494,163.935
3495,
3496,145.004
3497,162.839
3498,150.133
3499,170.142
3500,139.915
3501,114.995
3502,108.003
3503,84.894
3504,127.08
3505,127.998
3506,104.991
3507,97.988
3508,79.119
3509,113.497
3510,140.011
3511,150.992
3512,124.991
3513,172.076
3514,72.989
3515,67.536
3516,127.05
3517,144.998
3518,126.008
3519,127.931
3520,126.178
3521,143.943
3522,80.972
3523,150.009
3524,113.47
3525,113.47
3526,142.957
3527,124.984
3528,135.995
3529,163.104
3530,177.997
3531,128.225
3532,139.951
3533,100.002
3534,140.935
3535,160.084
3536,143.038
3537,145.045
3538,160.009
3539,100.003
3540,155.87
3541,140.02
3542,81.539
3543,155.157
3544,141.894
3545,142.094
3546,168.197
3547,118.04
3548,141.975
3549,95.017
3550,170.004
3551,125.983
3552,129.956
3553,150.133
3554,173.948
3555,81.922
3556,183.114
3557,140.055
3558,141.991
3559,115.284
3560,127.983
3561,132.125
3562,129.954
3563,131.9
3564,89.853
3565,129.978
3566,151.987
3567,79.48
3568,86.046
3569,150.059
3570,154.983
3571,145.062
3572,145.067
3573,168.983
3574,134.022
3575,139.911
3576,141.995
3577,139.92
3578,76.069
3579,127.956
3580,115.69
3581,149.962
3582,77.943
3583,124.08
3584,149.962
3585,99.026
3586,104.998
3587,99.158
3588,95.031
3589,77.271
3590,102.94
3591,146.036
3592,140.023
3593,170.067
3594,142.929
3595,128.012
3596,129.993
3597,95.295
3598,145.004
3599,95.079
3600,130.009
3601,124.09
3602,112.347
3603,84.022
3604,89.911
3605,84.022
3606,84.022
3607,89.911
3608,150.068
3609,174.006
3610,107.995
3611,127.051
3612,81.817
3613,142.028
3614,149.804
3615,119.969
3616,153.848
3617,86.046
3618,93.023
3619,150.133
3620,96.057
3621,129.957
3622,144.994
3623,77.878
3624,160.035
3625,144.019
3626,167.923
3627,124.921
3628,126.018
3629,99.026
3630,120.017
3631,166.162
3632,153.028
3633,98.043
3634,160.042
3635,132.936
3636,104.025
3637,134.972
3638,155.047
3639,146.93
3640,180.051
3641,130.346
3642,80.011
3643,143.043
3644,
3645,
3646,130.012
3647,141.894
3648,
3649,155.096
3650,150.063
3651,129.954
3652,76.999
3653,143.943
3654,
3655,140.081
3656,129.979
3657,149.293
3658,135.994
3659,116.84
3660,147.009
3661,147.982
3662,159.985
3663,128.16
3664,99.961
3665,126.972
3666,160.946
3667,123.146
